 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,121,110,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,127,124,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,108,111,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,114,106,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,122,102,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,129,107,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,122,130,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,135,118,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,130,131,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,114,132,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,115,97,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,135,102,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,105,132,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,98,116,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,108,95,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,127,145,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,112,88,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,127,91,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,143,102,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,149,117,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,150,125,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,138,134,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,120,148,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,109,138,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,90,118,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,116,82,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,140,95,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,135,147,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,97,132,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,92,94,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,100,81,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,127,152,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,113,75,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,129,77,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,146,89,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,151,104,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,157,120,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,156,128,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,148,141,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,116,155,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,108,152,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,98,149,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,85,125,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,85,112,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,121,75,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,137,79,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,146,156,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,81,105,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,84,94,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,89,80,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,95,67,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,140,162,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,84,139,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,102,66,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,114,61,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,126,69,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,144,82,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,158,89,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,159,106,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,164,125,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,169,131,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,159,143,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,130,166,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,116,172,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,103,165,1,1,1,red,none,0,1,0,1,0
66,65,null,Point,none,93,155,1,1,1,red,none,0,1,0,1,0
67,66,null,Point,none,77,126,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,77,112,1,1,1,red,none,0,1,0,1,0
