 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,125,108,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,127,116,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,112,119,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,111,111,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,131,103,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,134,119,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,116,98,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,137,126,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,128,126,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,115,135,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,104,123,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,130,95,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,146,102,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,147,109,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,103,107,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,110,93,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,150,117,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,152,132,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,135,140,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,130,145,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,113,143,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,106,139,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,142,89,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,97,127,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,147,94,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,155,98,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,156,112,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,132,153,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,100,152,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,97,119,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,104,98,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,158,120,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,159,136,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,146,150,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,126,158,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,97,101,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,105,87,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,121,74,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,119,157,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,92,141,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,113,75,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,137,74,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,145,75,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,154,90,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,163,95,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,169,109,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,167,146,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,147,158,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,101,160,1,1,1,red,none,0,2,0,2,0
50,49,null,Point,none,85,134,1,1,1,red,none,0,2,0,2,0
51,50,null,Point,none,164,115,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,166,131,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,128,166,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,95,156,1,1,1,red,none,0,2,0,2,0
55,54,null,Point,none,83,127,1,1,1,red,none,0,2,0,2,0
56,55,null,Point,none,90,97,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,98,85,1,1,1,red,none,0,2,0,2,0
58,57,null,Point,none,141,68,1,1,1,red,none,0,2,0,2,0
59,58,null,Point,none,162,159,1,1,1,red,none,0,2,0,2,0
60,59,null,Point,none,135,168,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,114,168,1,1,1,red,none,0,2,0,2,0
62,61,null,Point,none,96,162,1,1,1,red,none,0,4,0,4,0
63,62,null,Point,none,85,111,1,1,1,red,none,0,2,0,2,0
64,63,null,Point,none,109,70,1,1,1,red,none,0,2,0,2,0
65,64,null,Point,none,125,68,1,1,1,red,none,0,2,0,2,0
66,65,null,Point,none,153,75,1,1,1,red,none,0,2,0,2,0
67,66,null,Point,none,165,85,1,1,1,red,none,0,3,0,3,0
68,67,null,Point,none,173,98,1,1,1,red,none,0,3,0,3,0
69,68,null,Point,none,174,106,1,1,1,red,none,0,3,0,3,0
70,69,null,Point,none,174,140,1,1,1,red,none,0,4,0,4,0
71,70,null,Point,none,167,153,1,1,1,red,none,0,3,0,3,0
72,71,null,Point,none,156,167,1,1,1,red,none,0,2,0,2,0
73,72,null,Point,none,102,167,1,1,1,red,none,0,4,0,4,0
74,73,null,Point,none,87,149,1,1,1,red,none,0,3,0,3,0
75,74,null,Point,none,102,72,1,1,1,red,none,0,3,0,3,0
76,75,null,Point,none,136,64,1,1,1,red,none,0,4,0,4,0
77,76,null,Point,none,176,121,1,1,1,red,none,0,3,0,3,0
78,77,null,Point,none,90,156,1,1,1,red,none,0,4,0,4,0
79,78,null,Point,none,81,138,1,1,1,red,none,0,4,0,4,0
80,79,null,Point,none,83,103,1,1,1,red,none,0,3,0,3,0
81,80,null,Point,none,84,96,1,1,1,red,none,0,3,0,3,0
82,81,null,Point,none,144,64,1,1,1,red,none,0,4,0,4,0
83,82,null,Point,none,177,133,1,1,1,red,none,0,5,0,5,0
84,83,null,Point,none,167,160,1,1,1,red,none,0,4,0,4,0
85,84,null,Point,none,138,178,1,1,1,red,none,0,5,0,5,0
86,85,null,Point,none,118,177,1,1,1,red,none,0,6,0,6,0
87,86,null,Point,none,97,168,1,1,1,red,none,0,6,0,6,0
88,87,null,Point,none,76,130,1,1,1,red,none,0,6,0,6,0
89,88,null,Point,none,78,118,1,1,1,red,none,0,4,0,4,0
90,89,null,Point,none,92,82,1,1,1,red,none,0,4,0,4,0
91,90,null,Point,none,106,66,1,1,1,red,none,0,4,0,4,0
92,91,null,Point,none,151,66,1,1,1,red,none,0,5,0,5,0
93,92,null,Point,none,156,71,1,1,1,red,none,0,4,0,4,0
94,93,null,Point,none,166,81,1,1,1,red,none,0,5,0,5,0
95,94,null,Point,none,174,94,1,1,1,red,none,0,5,0,5,0
96,95,null,Point,none,176,102,1,1,1,red,none,0,5,0,5,0
97,96,null,Point,none,157,171,1,1,1,red,none,0,5,0,5,0
98,97,null,Point,none,111,175,1,1,1,red,none,0,6,0,6,0
99,98,null,Point,none,84,152,1,1,1,red,none,0,6,0,6,0
