 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,128,116,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,136,127,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,122,122,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,120,114,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,138,104,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,133,134,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,130,102,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,144,114,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,142,132,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,128,146,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,117,128,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,107,119,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,110,106,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,142,139,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,134,141,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,117,99,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,136,96,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,144,99,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,152,112,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,151,119,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,155,139,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,122,151,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,114,149,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,138,157,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,103,134,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,99,118,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,102,103,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,126,88,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,152,149,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,130,154,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,142,91,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,159,109,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,163,132,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,124,159,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,99,147,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,95,131,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,96,110,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,102,94,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,132,81,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,157,89,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,164,101,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,154,156,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,147,169,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,95,95,1,1,1,red,none,0,1,0,1,0
