 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,122,114,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,117,120,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,109,118,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,107,110,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,124,106,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,130,113,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,104,131,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,116,103,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,128,132,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,101,115,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,138,110,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,104,139,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,130,98,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,132,125,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,120,136,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,109,145,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,89,139,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,93,105,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,105,94,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,134,137,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,88,123,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,80,111,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,114,88,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,138,102,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,144,115,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,107,153,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,129,91,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,137,94,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,146,122,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,139,144,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,126,154,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,113,158,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,91,146,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,85,95,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,147,130,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,82,127,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,72,114,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,78,99,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,99,85,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,112,81,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,142,88,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,158,106,1,1,1,red,none,0,1,0,1,0
