 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,119,112,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,132,122,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,118,120,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,111,115,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,113,108,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,119,104,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,133,104,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,130,130,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,138,117,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,129,137,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,116,128,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,126,99,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,142,124,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,103,118,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,106,103,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,126,92,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,140,101,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,139,145,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,154,105,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,157,120,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,126,145,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,119,148,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,105,139,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,98,132,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,99,104,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,133,88,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,158,129,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,92,117,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,105,88,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,126,84,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,148,86,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,154,142,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,144,153,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,125,154,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,98,95,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,159,89,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,169,100,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,161,113,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,165,129,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,118,157,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,105,147,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,97,139,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,84,114,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,134,81,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,160,137,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,155,151,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,138,161,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,90,136,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,92,101,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,107,76,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,121,71,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,150,78,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,156,83,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,166,93,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,168,109,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,175,120,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,131,166,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,78,126,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,95,88,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,176,135,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,163,154,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,153,165,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,124,169,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,110,160,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,88,86,1,1,1,red,none,0,2,0,2,0
66,65,null,Point,none,134,64,1,1,1,red,none,0,2,0,2,0
67,66,null,Point,none,165,84,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,181,92,1,1,1,red,none,0,2,0,2,0
