 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,117,138,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,122,150,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,109,140,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,124,135,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,111,132,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,118,129,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,137,140,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,137,148,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,125,157,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,109,156,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,102,143,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,127,127,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,138,132,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,106,127,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,144,146,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,111,164,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,96,137,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,113,123,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,153,130,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,142,153,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,135,165,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,96,159,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,124,113,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,131,111,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,148,123,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,104,161,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,87,146,1,1,1,red,none,0,1,0,1,0
