 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,118,120,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,122,127,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,110,121,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,109,114,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,125,117,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,118,134,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,115,108,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,132,130,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,106,141,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,132,137,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,101,135,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,103,119,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,121,103,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,134,119,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,123,141,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,101,111,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,139,113,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,114,155,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,102,148,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,105,98,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,138,125,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,140,141,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,122,155,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,90,125,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,119,95,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,142,154,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,102,156,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,94,117,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,92,101,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,130,90,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,145,108,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,95,150,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,89,146,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,142,98,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,152,122,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,153,133,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,145,147,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,137,160,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,125,168,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,109,170,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,82,124,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,95,88,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,110,85,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,150,102,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,150,153,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,101,172,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,80,114,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,124,85,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,92,174,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,88,154,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,82,140,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,84,101,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,132,82,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,161,108,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,164,122,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,158,139,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,141,168,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,131,174,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,120,184,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,107,178,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,75,120,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,89,83,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,98,81,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,144,88,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,166,114,1,1,1,red,none,0,1,0,1,0
66,65,null,Point,none,158,154,1,1,1,red,none,0,1,0,1,0
67,66,null,Point,none,149,170,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,98,179,1,1,1,red,none,0,1,0,1,0
69,68,null,Point,none,75,138,1,1,1,red,none,0,1,0,1,0
70,69,null,Point,none,111,73,1,1,1,red,none,0,1,0,1,0
71,70,null,Point,none,163,93,1,1,1,red,none,0,2,0,2,0
72,71,null,Point,none,165,140,1,1,1,red,none,0,1,0,1,0
73,72,null,Point,none,127,181,1,1,1,red,none,0,1,0,1,0
74,73,null,Point,none,112,184,1,1,1,red,none,0,1,0,1,0
75,74,null,Point,none,85,177,1,1,1,red,none,0,1,0,1,0
76,75,null,Point,none,79,172,1,1,1,red,none,0,1,0,1,0
77,76,null,Point,none,75,152,1,1,1,red,none,0,1,0,1,0
78,77,null,Point,none,70,104,1,1,1,red,none,0,1,0,1,0
79,78,null,Point,none,74,91,1,1,1,red,none,0,2,0,2,0
80,79,null,Point,none,119,71,1,1,1,red,none,0,1,0,1,0
81,80,null,Point,none,133,74,1,1,1,red,none,0,1,0,1,0
82,81,null,Point,none,149,178,1,1,1,red,none,0,1,0,1,0
83,82,null,Point,none,136,181,1,1,1,red,none,0,1,0,1,0
84,83,null,Point,none,65,129,1,1,1,red,none,0,3,0,3,0
85,84,null,Point,none,69,97,1,1,1,red,none,0,2,0,2,0
86,85,null,Point,none,92,75,1,1,1,red,none,0,1,0,1,0
87,86,null,Point,none,139,80,1,1,1,red,none,0,1,0,1,0
88,87,null,Point,none,164,101,1,1,1,red,none,0,2,0,2,0
89,88,null,Point,none,176,125,1,1,1,red,none,0,2,0,2,0
90,89,null,Point,none,171,145,1,1,1,red,none,0,2,0,2,0
91,90,null,Point,none,164,165,1,1,1,red,none,0,2,0,2,0
92,91,null,Point,none,156,174,1,1,1,red,none,0,2,0,2,0
93,92,null,Point,none,123,197,1,1,1,red,none,0,1,0,1,0
94,93,null,Point,none,102,193,1,1,1,red,none,0,1,0,1,0
95,94,null,Point,none,89,190,1,1,1,red,none,0,1,0,1,0
96,95,null,Point,none,75,160,1,1,1,red,none,0,2,0,2,0
97,96,null,Point,none,69,144,1,1,1,red,none,0,2,0,2,0
98,97,null,Point,none,106,67,1,1,1,red,none,0,1,0,1,0
99,98,null,Point,none,154,80,1,1,1,red,none,0,2,0,2,0
100,99,null,Point,none,177,133,1,1,1,red,none,0,3,0,3,0
101,100,null,Point,none,136,189,1,1,1,red,none,0,1,0,1,0
102,101,null,Point,none,116,199,1,1,1,red,none,0,1,0,1,0
103,102,null,Point,none,83,192,1,1,1,red,none,0,2,0,2,0
104,103,null,Point,none,78,179,1,1,1,red,none,0,2,0,2,0
105,104,null,Point,none,67,137,1,1,1,red,none,0,2,0,2,0
106,105,null,Point,none,62,115,1,1,1,red,none,0,4,0,4,0
107,106,null,Point,none,77,78,1,1,1,red,none,0,4,0,4,0
108,107,null,Point,none,109,60,1,1,1,red,none,0,2,0,2,0
109,108,null,Point,none,160,80,1,1,1,red,none,0,4,0,4,0
110,109,null,Point,none,169,93,1,1,1,red,none,0,4,0,4,0
111,110,null,Point,none,174,107,1,1,1,red,none,0,4,0,4,0
112,111,null,Point,none,177,140,1,1,1,red,none,0,3,0,3,0
113,112,null,Point,none,170,161,1,1,1,red,none,0,3,0,3,0
114,113,null,Point,none,155,186,1,1,1,red,none,0,5,0,5,0
115,114,null,Point,none,100,200,1,1,1,red,none,0,1,0,1,0
116,115,null,Point,none,62,135,1,1,1,red,none,0,4,0,4,0
117,116,null,Point,none,65,102,1,1,1,red,none,0,3,0,3,0
118,117,null,Point,none,65,95,1,1,1,red,none,0,4,0,4,0
119,118,null,Point,none,127,63,1,1,1,red,none,0,2,0,2,0
120,119,null,Point,none,141,66,1,1,1,red,none,0,3,0,3,0
121,120,null,Point,none,180,121,1,1,1,red,none,0,4,0,4,0
122,121,null,Point,none,169,168,1,1,1,red,none,0,4,0,4,0
123,122,null,Point,none,161,180,1,1,1,red,none,0,4,0,4,0
124,123,null,Point,none,150,191,1,1,1,red,none,0,5,0,5,0
125,124,null,Point,none,134,203,1,1,1,red,none,0,5,0,5,0
126,125,null,Point,none,121,203,1,1,1,red,none,0,2,0,2,0
127,126,null,Point,none,106,205,1,1,1,red,none,0,2,0,2,0
128,127,null,Point,none,78,185,1,1,1,red,none,0,3,0,3,0
129,128,null,Point,none,66,158,1,1,1,red,none,0,5,0,5,0
130,129,null,Point,none,72,75,1,1,1,red,none,0,5,0,5,0
131,130,null,Point,none,85,66,1,1,1,red,none,0,4,0,4,0
132,131,null,Point,none,148,69,1,1,1,red,none,0,4,0,4,0
133,132,null,Point,none,144,195,1,1,1,red,none,0,4,0,4,0
134,133,null,Point,none,88,203,1,1,1,red,none,0,4,0,4,0
135,134,null,Point,none,83,197,1,1,1,red,none,0,4,0,4,0
136,135,null,Point,none,66,150,1,1,1,red,none,0,4,0,4,0
137,136,null,Point,none,60,120,1,1,1,red,none,0,5,0,5,0
138,137,null,Point,none,93,62,1,1,1,red,none,0,3,0,3,0
139,138,null,Point,none,106,53,1,1,1,red,none,0,4,0,4,0
140,139,null,Point,none,160,73,1,1,1,red,none,0,5,0,5,0
141,140,null,Point,none,166,81,1,1,1,red,none,0,5,0,5,0
142,141,null,Point,none,175,94,1,1,1,red,none,0,6,0,6,0
143,142,null,Point,none,183,116,1,1,1,red,none,0,6,0,6,0
144,143,null,Point,none,182,137,1,1,1,red,none,0,5,0,5,0
145,144,null,Point,none,180,152,1,1,1,red,none,0,5,0,5,0
146,145,null,Point,none,113,211,1,1,1,red,none,0,5,0,5,0
147,146,null,Point,none,94,208,1,1,1,red,none,0,5,0,5,0
148,147,null,Point,none,61,139,1,1,1,red,none,0,6,0,6,0
149,148,null,Point,none,59,113,1,1,1,red,none,0,6,0,6,0
150,149,null,Point,none,61,92,1,1,1,red,none,0,7,0,7,0
151,150,null,Point,none,78,68,1,1,1,red,none,0,5,0,5,0
152,151,null,Point,none,114,55,1,1,1,red,none,0,4,0,4,0
153,152,null,Point,none,133,61,1,1,1,red,none,0,4,0,4,0
