 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,114,115,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,127,121,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,103,117,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,125,107,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,110,130,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,104,103,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,116,95,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,130,113,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,94,115,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,133,106,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,112,137,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,137,112,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,131,134,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,97,139,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,90,127,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,92,106,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,105,95,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,139,131,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,122,145,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,88,120,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,118,87,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,121,153,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,105,150,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,90,135,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,96,99,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,136,99,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,144,96,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,152,111,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,145,137,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,94,153,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,81,124,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,83,105,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,147,129,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,136,147,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,108,157,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,79,115,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,149,103,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,133,155,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,100,158,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,86,154,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,84,140,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,83,94,1,1,1,red,none,0,2,0,2,0
43,42,null,Point,none,104,87,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,117,79,1,1,1,red,none,0,2,0,2,0
45,44,null,Point,none,125,83,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,156,118,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,153,134,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,143,144,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,126,160,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,75,108,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,138,82,1,1,1,red,none,0,2,0,2,0
52,51,null,Point,none,151,95,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,141,152,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,121,172,1,1,1,red,none,0,2,0,2,0
55,54,null,Point,none,102,166,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,85,161,1,1,1,red,none,0,2,0,2,0
57,56,null,Point,none,67,122,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,92,84,1,1,1,red,none,0,3,0,3,0
59,58,null,Point,none,159,109,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,162,123,1,1,1,red,none,0,2,0,2,0
61,60,null,Point,none,133,163,1,1,1,red,none,0,2,0,2,0
62,61,null,Point,none,79,160,1,1,1,red,none,0,3,0,3,0
63,62,null,Point,none,73,148,1,1,1,red,none,0,2,0,2,0
64,63,null,Point,none,74,96,1,1,1,red,none,0,3,0,3,0
65,64,null,Point,none,124,76,1,1,1,red,none,0,2,0,2,0
66,65,null,Point,none,158,95,1,1,1,red,none,0,2,0,2,0
67,66,null,Point,none,158,139,1,1,1,red,none,0,2,0,2,0
68,67,null,Point,none,151,160,1,1,1,red,none,0,4,0,4,0
69,68,null,Point,none,127,167,1,1,1,red,none,0,2,0,2,0
70,69,null,Point,none,88,167,1,1,1,red,none,0,3,0,3,0
71,70,null,Point,none,64,137,1,1,1,red,none,0,3,0,3,0
72,71,null,Point,none,61,124,1,1,1,red,none,0,3,0,3,0
73,72,null,Point,none,66,109,1,1,1,red,none,0,2,0,2,0
74,73,null,Point,none,104,79,1,1,1,red,none,0,2,0,2,0
75,74,null,Point,none,140,77,1,1,1,red,none,0,4,0,4,0
76,75,null,Point,none,168,116,1,1,1,red,none,0,4,0,4,0
77,76,null,Point,none,120,176,1,1,1,red,none,0,4,0,4,0
78,77,null,Point,none,107,175,1,1,1,red,none,0,4,0,4,0
79,78,null,Point,none,77,164,1,1,1,red,none,0,7,0,7,0
80,79,null,Point,none,85,88,1,1,1,red,none,0,3,0,3,0
81,80,null,Point,none,111,70,1,1,1,red,none,0,5,0,5,0
82,81,null,Point,none,151,81,1,1,1,red,none,0,4,0,4,0
83,82,null,Point,none,157,84,1,1,1,red,none,0,5,0,5,0
84,83,null,Point,none,172,120,1,1,1,red,none,0,5,0,5,0
85,84,null,Point,none,169,133,1,1,1,red,none,0,5,0,5,0
86,85,null,Point,none,140,170,1,1,1,red,none,0,5,0,5,0
87,86,null,Point,none,94,174,1,1,1,red,none,0,6,0,6,0
88,87,null,Point,none,57,130,1,1,1,red,none,0,7,0,7,0
89,88,null,Point,none,61,111,1,1,1,red,none,0,4,0,4,0
90,89,null,Point,none,68,98,1,1,1,red,none,0,4,0,4,0
91,90,null,Point,none,89,80,1,1,1,red,none,0,4,0,4,0
92,91,null,Point,none,168,103,1,1,1,red,none,0,4,0,4,0
93,92,null,Point,none,160,151,1,1,1,red,none,0,4,0,4,0
94,93,null,Point,none,157,158,1,1,1,red,none,0,5,0,5,0
95,94,null,Point,none,133,174,1,1,1,red,none,0,5,0,5,0
