 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,132,122,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,139,124,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,120,129,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,124,121,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,121,111,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,136,107,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,145,119,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,132,141,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,147,126,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,125,143,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,107,138,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,105,123,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,113,110,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,144,103,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,148,135,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,129,150,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,117,104,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,131,99,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,151,113,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,137,148,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,118,145,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,104,131,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,105,110,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,160,122,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,122,152,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,98,117,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,123,100,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,141,93,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,151,105,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,162,130,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,157,149,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,135,156,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,99,141,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,104,95,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,118,92,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,158,106,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,147,160,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,123,164,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,106,162,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,89,137,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,91,114,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,131,84,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,166,118,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,170,130,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,97,158,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,83,125,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,115,85,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,139,85,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,154,91,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,171,139,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,163,153,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,153,164,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,140,163,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,127,171,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,113,165,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,89,153,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,84,117,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,88,98,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,100,88,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,126,77,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,162,92,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,165,110,1,1,1,red,none,0,1,0,1,0
