 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,130,103,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,129,111,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,121,115,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,115,105,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,136,98,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,131,127,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,121,93,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,128,95,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,148,108,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,116,129,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,110,120,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,149,116,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,105,114,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,101,101,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,138,131,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,129,134,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,107,128,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,112,90,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,127,87,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,143,94,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,149,100,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,155,112,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,122,135,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,113,82,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,155,121,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,93,124,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,97,116,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,93,102,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,96,95,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,133,82,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,152,136,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,142,145,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,134,147,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,107,141,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,150,90,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,162,101,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,162,117,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,123,157,1,1,1,red,none,0,2,0,2,0
39,38,null,Point,none,101,80,1,1,1,red,none,0,2,0,2,0
40,39,null,Point,none,123,72,1,1,1,red,none,0,2,0,2,0
41,40,null,Point,none,140,152,1,1,1,red,none,0,2,0,2,0
42,41,null,Point,none,99,142,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,88,133,1,1,1,red,none,0,2,0,2,0
44,43,null,Point,none,80,125,1,1,1,red,none,0,3,0,3,0
45,44,null,Point,none,81,111,1,1,1,red,none,0,2,0,2,0
46,45,null,Point,none,85,98,1,1,1,red,none,0,2,0,2,0
47,46,null,Point,none,103,74,1,1,1,red,none,0,4,0,4,0
48,47,null,Point,none,157,89,1,1,1,red,none,0,2,0,2,0
49,48,null,Point,none,165,137,1,1,1,red,none,0,2,0,2,0
50,49,null,Point,none,136,158,1,1,1,red,none,0,3,0,3,0
51,50,null,Point,none,115,158,1,1,1,red,none,0,2,0,2,0
52,51,null,Point,none,101,153,1,1,1,red,none,0,3,0,3,0
53,52,null,Point,none,84,92,1,1,1,red,none,0,3,0,3,0
54,53,null,Point,none,117,69,1,1,1,red,none,0,4,0,4,0
55,54,null,Point,none,137,73,1,1,1,red,none,0,2,0,2,0
56,55,null,Point,none,148,81,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,168,106,1,1,1,red,none,0,2,0,2,0
58,57,null,Point,none,172,118,1,1,1,red,none,0,3,0,3,0
59,58,null,Point,none,121,162,1,1,1,red,none,0,3,0,3,0
60,59,null,Point,none,89,81,1,1,1,red,none,0,5,0,5,0
61,60,null,Point,none,175,122,1,1,1,red,none,0,5,0,5,0
62,61,null,Point,none,170,133,1,1,1,red,none,0,4,0,4,0
