 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,121,103,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,124,111,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,109,116,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,128,99,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,109,107,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,114,101,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,121,126,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,139,106,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,135,121,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,107,125,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,96,109,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,107,97,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,124,92,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,135,99,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,135,130,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,101,104,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,121,134,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,107,134,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,94,125,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,111,87,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,143,99,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,152,112,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,146,117,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,143,133,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,93,116,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,96,90,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,128,85,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,137,139,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,116,146,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,101,137,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,80,108,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,140,93,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,145,140,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,123,142,1,1,1,red,none,0,1,0,1,0
