 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,130,113,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,138,126,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,124,118,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,118,113,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,137,109,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,137,134,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,131,138,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,124,108,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,153,121,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,111,126,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,133,97,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,111,117,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,112,108,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,151,136,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,144,148,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,130,147,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,117,138,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,125,99,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,156,114,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,160,124,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,104,130,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,104,122,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,103,106,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,137,151,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,115,151,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,115,95,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,128,87,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,147,90,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,159,132,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,157,147,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,111,143,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,96,111,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,154,94,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,160,107,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,163,117,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,169,130,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,154,161,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,130,155,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,104,139,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,91,131,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,96,103,1,1,1,red,none,0,1,0,1,0
