 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,123,104,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,123,113,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,115,116,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,130,109,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,110,103,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,121,94,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,138,117,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,122,121,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,107,119,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,129,92,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,139,102,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,146,115,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,120,129,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,141,88,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,153,106,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,141,130,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,103,125,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,106,89,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,122,86,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,133,132,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,81,116,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,92,111,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,128,80,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,144,95,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,151,121,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,126,135,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,110,139,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,90,90,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,160,103,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,154,114,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,147,136,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,90,134,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,93,82,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,112,74,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,145,82,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,139,138,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,116,145,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,84,124,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,85,109,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,124,73,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,153,82,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,165,88,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,168,106,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,164,126,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,131,141,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,93,142,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,76,97,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,83,87,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,132,74,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,156,135,1,1,1,red,none,0,1,0,1,0
