 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,144,100,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,142,108,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,135,112,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,150,95,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,128,115,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,129,107,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,130,98,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,142,90,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,159,98,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,157,113,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,134,128,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,149,87,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,151,119,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,121,125,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,114,114,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,108,99,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,123,85,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,136,85,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,143,82,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,161,84,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,164,92,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,169,108,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,159,120,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,142,130,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,136,136,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,110,135,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,104,112,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,110,92,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,123,77,1,1,1,red,none,0,1,0,1,0
