 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,110,121,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,109,129,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,117,117,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,99,129,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,124,130,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,103,135,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,113,111,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,111,137,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,100,109,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,132,117,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,130,126,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,124,138,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,110,144,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,95,145,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,83,133,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,85,118,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,140,117,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,117,141,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,110,98,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,131,101,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,138,111,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,138,131,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,93,153,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,94,104,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,138,140,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,116,149,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,86,154,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,81,141,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,77,126,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,146,108,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,145,124,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,130,151,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,136,95,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,152,103,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,144,135,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,107,160,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,98,166,1,1,1,red,none,0,2,0,2,0
38,37,null,Point,none,77,118,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,107,86,1,1,1,red,none,0,3,0,3,0
40,39,null,Point,none,154,143,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,128,159,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,92,160,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,78,156,1,1,1,red,none,0,2,0,2,0
44,43,null,Point,none,74,142,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,84,98,1,1,1,red,none,0,3,0,3,0
46,45,null,Point,none,132,82,1,1,1,red,none,0,4,0,4,0
47,46,null,Point,none,154,111,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,161,113,1,1,1,red,none,0,2,0,2,0
49,48,null,Point,none,163,132,1,1,1,red,none,0,2,0,2,0
50,49,null,Point,none,142,159,1,1,1,red,none,0,3,0,3,0
51,50,null,Point,none,98,172,1,1,1,red,none,0,4,0,4,0
52,51,null,Point,none,70,127,1,1,1,red,none,0,2,0,2,0
53,52,null,Point,none,75,111,1,1,1,red,none,0,2,0,2,0
54,53,null,Point,none,116,85,1,1,1,red,none,0,3,0,3,0
55,54,null,Point,none,146,87,1,1,1,red,none,0,2,0,2,0
