 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,136,89,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,136,103,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,128,103,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,122,93,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,139,96,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,131,110,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,147,110,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,122,117,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,128,87,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,115,105,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,108,94,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,152,103,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,144,117,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,133,126,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,124,124,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,109,118,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,135,81,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,144,89,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,155,110,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,109,110,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,101,99,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,154,124,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,150,130,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,135,134,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,111,128,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,113,80,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,161,89,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,128,140,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,94,93,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,127,79,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,167,104,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,166,135,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,114,144,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,97,121,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,91,100,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,105,79,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,168,119,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,148,145,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,135,142,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,106,140,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,98,128,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,159,81,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,169,127,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,130,148,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,84,102,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,171,97,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,167,143,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,155,147,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,117,152,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,100,145,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,90,124,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,86,116,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,72,89,1,1,1,red,none,0,1,0,1,0
