 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,113,108,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,120,112,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,106,112,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,106,105,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,126,98,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,113,124,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,133,101,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,134,116,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,106,128,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,91,112,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,127,124,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,99,102,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,101,90,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,116,88,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,132,93,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,113,132,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,140,93,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,147,112,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,143,124,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,133,131,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,106,135,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,92,127,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,84,116,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,103,82,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,122,140,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,123,74,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,137,86,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,149,130,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,115,140,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,77,108,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,95,81,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,108,75,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,153,90,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,157,97,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,155,111,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,145,137,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,99,140,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,85,132,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,156,126,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,135,146,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,119,147,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,68,106,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,100,75,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,131,72,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,139,71,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,156,134,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,116,156,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,70,132,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,59,120,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,87,80,1,1,1,red,none,0,1,0,1,0
