 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,116,120,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,122,124,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,110,125,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,125,115,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,110,116,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,136,122,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,119,106,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,134,129,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,113,140,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,109,133,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,96,123,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,128,107,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,136,107,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,105,103,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,144,121,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,127,138,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,94,131,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,90,117,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,139,99,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,149,133,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,109,146,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,117,94,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,147,101,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,151,125,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,143,138,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,116,149,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,95,143,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,88,124,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,98,103,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,126,93,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,138,148,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,82,139,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,86,110,1,1,1,red,none,0,1,0,1,0
