 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,113,97,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,123,110,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,109,109,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,107,102,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,118,91,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,121,99,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,130,109,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,121,129,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,102,113,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,136,114,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,109,118,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,100,105,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,134,129,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,99,88,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,113,84,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,136,89,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,141,109,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,127,133,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,114,133,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,93,124,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,88,115,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,149,110,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,100,129,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,86,97,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,127,78,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,141,133,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,135,137,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,114,142,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,82,120,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,84,89,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,96,80,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,110,75,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,136,81,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,151,90,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,150,98,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,157,111,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,107,145,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,92,132,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,81,112,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,151,117,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,149,138,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,135,145,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,115,149,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,100,137,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,72,96,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,106,68,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,122,71,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,143,77,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,155,133,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,78,126,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,70,127,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,80,82,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,83,74,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,136,65,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,158,86,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,158,95,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,164,108,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,142,149,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,122,154,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,101,153,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,69,112,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,92,65,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,168,115,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,163,134,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,157,141,1,1,1,red,none,0,1,0,1,0
66,65,null,Point,none,148,145,1,1,1,red,none,0,1,0,1,0
67,66,null,Point,none,115,166,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,90,147,1,1,1,red,none,0,1,0,1,0
69,68,null,Point,none,64,95,1,1,1,red,none,0,1,0,1,0
70,69,null,Point,none,68,89,1,1,1,red,none,0,1,0,1,0
71,70,null,Point,none,106,60,1,1,1,red,none,0,1,0,1,0
72,71,null,Point,none,129,62,1,1,1,red,none,0,1,0,1,0
73,72,null,Point,none,144,68,1,1,1,red,none,0,1,0,1,0
74,73,null,Point,none,154,68,1,1,1,red,none,0,1,0,1,0
75,74,null,Point,none,176,115,1,1,1,red,none,0,1,0,1,0
76,75,null,Point,none,137,162,1,1,1,red,none,0,1,0,1,0
77,76,null,Point,none,105,160,1,1,1,red,none,0,1,0,1,0
78,77,null,Point,none,82,147,1,1,1,red,none,0,1,0,1,0
79,78,null,Point,none,70,135,1,1,1,red,none,0,1,0,1,0
80,79,null,Point,none,63,130,1,1,1,red,none,0,1,0,1,0
81,80,null,Point,none,72,82,1,1,1,red,none,0,1,0,1,0
82,81,null,Point,none,77,68,1,1,1,red,none,0,1,0,1,0
83,82,null,Point,none,134,56,1,1,1,red,none,0,1,0,1,0
84,83,null,Point,none,165,84,1,1,1,red,none,0,1,0,1,0
85,84,null,Point,none,174,93,1,1,1,red,none,0,1,0,1,0
86,85,null,Point,none,165,156,1,1,1,red,none,0,1,0,1,0
87,86,null,Point,none,143,157,1,1,1,red,none,0,1,0,1,0
