 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,121,66,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,132,75,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,118,81,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,124,75,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,117,59,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,128,62,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,136,61,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,139,90,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,148,72,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,145,81,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,131,90,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,110,86,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,110,78,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,109,60,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,111,52,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,134,54,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,142,50,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,150,64,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,153,79,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,146,89,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,135,97,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,116,96,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,103,84,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,102,58,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,123,43,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,95,82,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,95,62,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,103,50,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,131,40,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,140,40,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,154,87,1,1,1,red,none,0,1,0,1,0
