 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,139,123,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,152,133,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,141,133,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,129,123,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,147,120,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,155,141,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,133,116,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,153,124,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,125,129,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,159,130,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,144,151,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,125,115,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,146,107,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,163,108,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,157,149,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,131,144,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,128,108,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,166,116,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,158,156,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,116,137,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,132,101,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,169,123,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,142,159,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,113,123,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,109,113,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,145,97,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,168,102,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,172,138,1,1,1,red,none,0,1,0,1,0
