 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,92,88,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,99,91,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,82,96,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,75,94,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,99,83,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,107,91,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,79,102,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,83,80,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,114,96,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,97,113,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,88,74,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,74,107,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,111,75,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,115,88,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,119,102,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,91,119,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,76,114,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,68,93,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,79,72,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,99,62,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,112,105,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,104,114,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,72,87,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,121,94,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,69,119,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,60,112,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,85,67,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,107,61,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,132,107,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,100,121,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,85,124,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,90,61,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,130,84,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,127,114,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,117,119,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,78,129,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,57,119,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,53,98,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,63,70,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,81,61,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,102,55,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,121,65,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,132,92,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,110,128,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,93,134,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,64,131,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,52,113,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,127,71,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,140,93,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,49,130,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,77,54,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,110,54,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,140,76,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,140,108,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,132,121,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,124,122,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,108,136,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,88,140,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,72,134,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,56,128,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,47,104,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,55,70,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,59,63,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,81,48,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,106,47,1,1,1,red,none,0,1,0,1,0
66,65,null,Point,none,117,51,1,1,1,red,none,0,1,0,1,0
67,66,null,Point,none,144,82,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,116,135,1,1,1,red,none,0,1,0,1,0
69,68,null,Point,none,96,144,1,1,1,red,none,0,1,0,1,0
70,69,null,Point,none,65,140,1,1,1,red,none,0,1,0,1,0
71,70,null,Point,none,49,91,1,1,1,red,none,0,1,0,1,0
72,71,null,Point,none,70,55,1,1,1,red,none,0,1,0,1,0
73,72,null,Point,none,138,62,1,1,1,red,none,0,1,0,1,0
74,73,null,Point,none,149,97,1,1,1,red,none,0,1,0,1,0
75,74,null,Point,none,149,106,1,1,1,red,none,0,1,0,1,0
76,75,null,Point,none,44,136,1,1,1,red,none,0,1,0,1,0
77,76,null,Point,none,37,117,1,1,1,red,none,0,1,0,1,0
78,77,null,Point,none,47,83,1,1,1,red,none,0,1,0,1,0
79,78,null,Point,none,143,68,1,1,1,red,none,0,1,0,1,0
80,79,null,Point,none,155,77,1,1,1,red,none,0,1,0,1,0
81,80,null,Point,none,150,121,1,1,1,red,none,0,1,0,1,0
82,81,null,Point,none,142,134,1,1,1,red,none,0,1,0,1,0
83,82,null,Point,none,134,134,1,1,1,red,none,0,1,0,1,0
84,83,null,Point,none,113,142,1,1,1,red,none,0,1,0,1,0
85,84,null,Point,none,94,152,1,1,1,red,none,0,1,0,1,0
86,85,null,Point,none,88,147,1,1,1,red,none,0,1,0,1,0
87,86,null,Point,none,51,139,1,1,1,red,none,0,1,0,1,0
88,87,null,Point,none,33,109,1,1,1,red,none,0,1,0,1,0
89,88,null,Point,none,51,63,1,1,1,red,none,0,1,0,1,0
90,89,null,Point,none,55,56,1,1,1,red,none,0,1,0,1,0
91,90,null,Point,none,73,47,1,1,1,red,none,0,1,0,1,0
92,91,null,Point,none,94,40,1,1,1,red,none,0,1,0,1,0
93,92,null,Point,none,107,38,1,1,1,red,none,0,1,0,1,0
94,93,null,Point,none,119,37,1,1,1,red,none,0,1,0,1,0
95,94,null,Point,none,121,141,1,1,1,red,none,0,1,0,1,0
96,95,null,Point,none,102,150,1,1,1,red,none,0,1,0,1,0
97,96,null,Point,none,65,148,1,1,1,red,none,0,1,0,1,0
98,97,null,Point,none,30,135,1,1,1,red,none,0,1,0,1,0
99,98,null,Point,none,36,94,1,1,1,red,none,0,1,0,1,0
100,99,null,Point,none,131,46,1,1,1,red,none,0,1,0,1,0
101,100,null,Point,none,138,49,1,1,1,red,none,0,1,0,1,0
102,101,null,Point,none,163,77,1,1,1,red,none,0,1,0,1,0
103,102,null,Point,none,160,85,1,1,1,red,none,0,1,0,1,0
104,103,null,Point,none,164,104,1,1,1,red,none,0,1,0,1,0
105,104,null,Point,none,153,128,1,1,1,red,none,0,1,0,1,0
106,105,null,Point,none,63,157,1,1,1,red,none,0,1,0,1,0
107,106,null,Point,none,44,143,1,1,1,red,none,0,1,0,1,0
108,107,null,Point,none,29,119,1,1,1,red,none,0,1,0,1,0
109,108,null,Point,none,41,88,1,1,1,red,none,0,1,0,1,0
110,109,null,Point,none,42,76,1,1,1,red,none,0,1,0,1,0
