 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,101,98,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,109,112,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,94,111,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,105,106,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,93,98,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,96,91,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,107,92,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,101,121,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,116,117,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,93,119,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,86,112,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,114,91,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,81,105,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,83,85,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,89,82,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,122,91,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,120,110,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,108,128,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,93,133,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,81,126,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,105,78,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,121,129,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,70,114,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,79,92,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,90,74,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,118,82,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,125,104,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,85,133,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,65,108,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,106,71,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,131,91,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,139,113,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,125,136,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,114,133,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,99,138,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,77,133,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,67,121,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,64,93,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,76,74,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,113,68,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,140,130,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,62,115,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,63,81,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,83,69,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,120,74,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,138,94,1,1,1,red,none,0,1,0,1,0
