 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,138,112,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,136,126,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,146,102,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,131,132,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,128,125,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,145,113,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,123,110,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,127,138,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,136,96,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,144,93,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,152,127,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,138,88,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,154,105,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,143,141,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,123,131,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,117,115,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,156,120,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,138,148,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,125,152,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,119,138,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,145,85,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,159,84,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,116,107,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,160,99,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,155,134,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,132,154,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,126,95,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,170,108,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,151,141,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,125,159,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,109,148,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,108,127,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,110,112,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,131,90,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,147,75,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,165,77,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,159,127,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,106,135,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,172,116,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,142,155,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,130,165,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,109,165,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,115,99,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,133,74,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,167,92,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,168,100,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,157,147,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,110,157,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,146,66,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,161,69,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,115,170,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,103,153,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,100,129,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,95,115,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,103,98,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,123,85,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,178,110,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,161,140,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,156,154,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,144,164,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,173,81,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,175,123,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,133,175,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,103,169,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,101,107,1,1,1,red,none,0,1,0,1,0
66,65,null,Point,none,126,77,1,1,1,red,none,0,1,0,1,0
67,66,null,Point,none,144,59,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,164,62,1,1,1,red,none,0,1,0,1,0
