 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,126,119,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,133,132,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,125,133,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,118,121,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,121,114,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,128,112,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,130,140,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,115,134,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,142,117,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,141,132,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,138,139,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,114,143,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,105,130,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,106,112,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,116,102,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,129,104,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,135,110,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,150,146,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,106,146,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,150,112,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,126,146,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,99,136,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,158,132,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,119,149,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,99,144,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,98,127,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,99,110,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,102,96,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,116,94,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,130,95,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,138,94,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,151,104,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,157,146,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,146,153,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,102,153,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,157,109,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,161,153,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,125,160,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,85,129,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,97,102,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,108,90,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,166,131,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,141,160,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,92,148,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,87,154,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,83,120,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,121,81,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,129,82,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,141,87,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,146,93,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,169,153,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,81,112,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,100,88,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,166,102,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,171,116,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,173,160,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,157,160,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,130,168,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,125,175,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,78,134,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,89,99,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,100,80,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,125,75,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,181,133,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,145,167,1,1,1,red,none,0,1,0,1,0
66,65,null,Point,none,110,172,1,1,1,red,none,0,1,0,1,0
67,66,null,Point,none,88,162,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,68,155,1,1,1,red,none,0,1,0,1,0
69,68,null,Point,none,75,117,1,1,1,red,none,0,1,0,1,0
70,69,null,Point,none,113,77,1,1,1,red,none,0,1,0,1,0
71,70,null,Point,none,133,74,1,1,1,red,none,0,1,0,1,0
72,71,null,Point,none,141,73,1,1,1,red,none,0,1,0,1,0
73,72,null,Point,none,177,139,1,1,1,red,none,0,1,0,1,0
74,73,null,Point,none,177,153,1,1,1,red,none,0,1,0,1,0
75,74,null,Point,none,178,166,1,1,1,red,none,0,1,0,1,0
76,75,null,Point,none,80,90,1,1,1,red,none,0,1,0,1,0
77,76,null,Point,none,86,75,1,1,1,red,none,0,1,0,1,0
78,77,null,Point,none,163,87,1,1,1,red,none,0,1,0,1,0
79,78,null,Point,none,174,100,1,1,1,red,none,0,1,0,1,0
80,79,null,Point,none,178,113,1,1,1,red,none,0,1,0,1,0
81,80,null,Point,none,169,167,1,1,1,red,none,0,1,0,1,0
82,81,null,Point,none,139,179,1,1,1,red,none,0,1,0,1,0
83,82,null,Point,none,61,151,1,1,1,red,none,0,1,0,1,0
84,83,null,Point,none,70,138,1,1,1,red,none,0,1,0,1,0
85,84,null,Point,none,70,123,1,1,1,red,none,0,1,0,1,0
86,85,null,Point,none,72,110,1,1,1,red,none,0,1,0,1,0
87,86,null,Point,none,97,72,1,1,1,red,none,0,1,0,1,0
88,87,null,Point,none,116,64,1,1,1,red,none,0,1,0,1,0
89,88,null,Point,none,128,68,1,1,1,red,none,0,1,0,1,0
90,89,null,Point,none,184,119,1,1,1,red,none,0,1,0,1,0
91,90,null,Point,none,157,174,1,1,1,red,none,0,1,0,1,0
92,91,null,Point,none,117,183,1,1,1,red,none,0,1,0,1,0
93,92,null,Point,none,96,177,1,1,1,red,none,0,1,0,1,0
94,93,null,Point,none,76,171,1,1,1,red,none,0,1,0,1,0
95,94,null,Point,none,65,162,1,1,1,red,none,0,1,0,1,0
96,95,null,Point,none,73,94,1,1,1,red,none,0,1,0,1,0
97,96,null,Point,none,136,67,1,1,1,red,none,0,1,0,1,0
98,97,null,Point,none,147,69,1,1,1,red,none,0,2,0,2,0
99,98,null,Point,none,188,132,1,1,1,red,none,0,2,0,2,0
100,99,null,Point,none,190,146,1,1,1,red,none,0,1,0,1,0
101,100,null,Point,none,189,158,1,1,1,red,none,0,1,0,1,0
102,101,null,Point,none,186,166,1,1,1,red,none,0,1,0,1,0
103,102,null,Point,none,174,173,1,1,1,red,none,0,1,0,1,0
104,103,null,Point,none,145,183,1,1,1,red,none,0,2,0,2,0
105,104,null,Point,none,75,85,1,1,1,red,none,0,1,0,1,0
106,105,null,Point,none,81,71,1,1,1,red,none,0,2,0,2,0
107,106,null,Point,none,109,60,1,1,1,red,none,0,2,0,2,0
108,107,null,Point,none,159,77,1,1,1,red,none,0,2,0,2,0
109,108,null,Point,none,170,87,1,1,1,red,none,0,2,0,2,0
110,109,null,Point,none,176,93,1,1,1,red,none,0,2,0,2,0
111,110,null,Point,none,185,105,1,1,1,red,none,0,3,0,3,0
112,111,null,Point,none,185,112,1,1,1,red,none,0,2,0,2,0
113,112,null,Point,none,138,186,1,1,1,red,none,0,3,0,3,0
114,113,null,Point,none,125,184,1,1,1,red,none,0,2,0,2,0
115,114,null,Point,none,107,187,1,1,1,red,none,0,2,0,2,0
116,115,null,Point,none,53,166,1,1,1,red,none,0,3,0,3,0
117,116,null,Point,none,54,151,1,1,1,red,none,0,2,0,2,0
118,117,null,Point,none,55,137,1,1,1,red,none,0,2,0,2,0
119,118,null,Point,none,57,130,1,1,1,red,none,0,2,0,2,0
120,119,null,Point,none,61,115,1,1,1,red,none,0,2,0,2,0
121,120,null,Point,none,65,108,1,1,1,red,none,0,2,0,2,0
122,121,null,Point,none,85,65,1,1,1,red,none,0,3,0,3,0
123,122,null,Point,none,118,57,1,1,1,red,none,0,2,0,2,0
124,123,null,Point,none,126,56,1,1,1,red,none,0,2,0,2,0
125,124,null,Point,none,165,184,1,1,1,red,none,0,2,0,2,0
126,125,null,Point,none,91,183,1,1,1,red,none,0,1,0,1,0
127,126,null,Point,none,72,177,1,1,1,red,none,0,1,0,1,0
128,127,null,Point,none,69,89,1,1,1,red,none,0,2,0,2,0
129,128,null,Point,none,99,59,1,1,1,red,none,0,3,0,3,0
130,129,null,Point,none,137,58,1,1,1,red,none,0,3,0,3,0
131,130,null,Point,none,145,58,1,1,1,red,none,0,5,0,5,0
132,131,null,Point,none,157,66,1,1,1,red,none,0,5,0,5,0
133,132,null,Point,none,193,133,1,1,1,red,none,0,4,0,4,0
134,133,null,Point,none,195,146,1,1,1,red,none,0,3,0,3,0
135,134,null,Point,none,197,159,1,1,1,red,none,0,4,0,4,0
136,135,null,Point,none,196,168,1,1,1,red,none,0,4,0,4,0
