 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,101,87,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,105,93,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,98,95,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,110,87,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,87,84,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,94,80,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,109,107,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,95,103,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,109,74,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,115,93,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,82,99,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,116,71,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,118,86,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,101,109,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,77,87,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,80,80,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,93,71,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,126,100,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,116,112,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,86,117,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,84,110,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,123,92,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,106,123,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,71,102,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,73,81,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,82,68,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,99,66,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,115,64,1,1,1,red,none,0,1,0,1,0
