 ,Index,Name,Type,Group,X,Y,Width,Height,Points,Color,Fill,LWidth,Pos,C,Z,T
1,0,null,Point,none,121,104,1,1,1,red,none,0,1,0,1,0
2,1,null,Point,none,132,113,1,1,1,red,none,0,1,0,1,0
3,2,null,Point,none,117,112,1,1,1,red,none,0,1,0,1,0
4,3,null,Point,none,113,105,1,1,1,red,none,0,1,0,1,0
5,4,null,Point,none,134,99,1,1,1,red,none,0,1,0,1,0
6,5,null,Point,none,127,121,1,1,1,red,none,0,1,0,1,0
7,6,null,Point,none,118,96,1,1,1,red,none,0,1,0,1,0
8,7,null,Point,none,141,100,1,1,1,red,none,0,1,0,1,0
9,8,null,Point,none,140,113,1,1,1,red,none,0,1,0,1,0
10,9,null,Point,none,121,127,1,1,1,red,none,0,1,0,1,0
11,10,null,Point,none,111,118,1,1,1,red,none,0,1,0,1,0
12,11,null,Point,none,139,127,1,1,1,red,none,0,1,0,1,0
13,12,null,Point,none,103,97,1,1,1,red,none,0,1,0,1,0
14,13,null,Point,none,124,90,1,1,1,red,none,0,1,0,1,0
15,14,null,Point,none,140,93,1,1,1,red,none,0,1,0,1,0
16,15,null,Point,none,146,106,1,1,1,red,none,0,1,0,1,0
17,16,null,Point,none,135,134,1,1,1,red,none,0,1,0,1,0
18,17,null,Point,none,127,133,1,1,1,red,none,0,1,0,1,0
19,18,null,Point,none,107,130,1,1,1,red,none,0,1,0,1,0
20,19,null,Point,none,97,125,1,1,1,red,none,0,1,0,1,0
21,20,null,Point,none,147,95,1,1,1,red,none,0,1,0,1,0
22,21,null,Point,none,109,91,1,1,1,red,none,0,1,0,1,0
23,22,null,Point,none,130,84,1,1,1,red,none,0,1,0,1,0
24,23,null,Point,none,148,114,1,1,1,red,none,0,1,0,1,0
25,24,null,Point,none,153,131,1,1,1,red,none,0,1,0,1,0
26,25,null,Point,none,137,142,1,1,1,red,none,0,1,0,1,0
27,26,null,Point,none,113,141,1,1,1,red,none,0,1,0,1,0
28,27,null,Point,none,97,108,1,1,1,red,none,0,1,0,1,0
29,28,null,Point,none,137,86,1,1,1,red,none,0,1,0,1,0
30,29,null,Point,none,160,104,1,1,1,red,none,0,1,0,1,0
31,30,null,Point,none,151,139,1,1,1,red,none,0,1,0,1,0
32,31,null,Point,none,124,146,1,1,1,red,none,0,1,0,1,0
33,32,null,Point,none,106,138,1,1,1,red,none,0,1,0,1,0
34,33,null,Point,none,82,124,1,1,1,red,none,0,1,0,1,0
35,34,null,Point,none,96,100,1,1,1,red,none,0,1,0,1,0
36,35,null,Point,none,116,79,1,1,1,red,none,0,1,0,1,0
37,36,null,Point,none,153,83,1,1,1,red,none,0,1,0,1,0
38,37,null,Point,none,120,73,1,1,1,red,none,0,1,0,1,0
39,38,null,Point,none,170,117,1,1,1,red,none,0,1,0,1,0
40,39,null,Point,none,167,125,1,1,1,red,none,0,1,0,1,0
41,40,null,Point,none,159,137,1,1,1,red,none,0,1,0,1,0
42,41,null,Point,none,147,154,1,1,1,red,none,0,1,0,1,0
43,42,null,Point,none,133,156,1,1,1,red,none,0,1,0,1,0
44,43,null,Point,none,116,149,1,1,1,red,none,0,1,0,1,0
45,44,null,Point,none,96,138,1,1,1,red,none,0,1,0,1,0
46,45,null,Point,none,81,107,1,1,1,red,none,0,1,0,1,0
47,46,null,Point,none,133,71,1,1,1,red,none,0,1,0,1,0
48,47,null,Point,none,149,76,1,1,1,red,none,0,1,0,1,0
49,48,null,Point,none,161,88,1,1,1,red,none,0,1,0,1,0
50,49,null,Point,none,167,93,1,1,1,red,none,0,1,0,1,0
51,50,null,Point,none,157,144,1,1,1,red,none,0,1,0,1,0
52,51,null,Point,none,118,157,1,1,1,red,none,0,1,0,1,0
53,52,null,Point,none,103,153,1,1,1,red,none,0,1,0,1,0
54,53,null,Point,none,88,137,1,1,1,red,none,0,1,0,1,0
55,54,null,Point,none,75,127,1,1,1,red,none,0,1,0,1,0
56,55,null,Point,none,88,99,1,1,1,red,none,0,1,0,1,0
57,56,null,Point,none,105,76,1,1,1,red,none,0,1,0,1,0
58,57,null,Point,none,161,80,1,1,1,red,none,0,1,0,1,0
59,58,null,Point,none,149,161,1,1,1,red,none,0,1,0,1,0
60,59,null,Point,none,81,89,1,1,1,red,none,0,1,0,1,0
61,60,null,Point,none,112,73,1,1,1,red,none,0,1,0,1,0
62,61,null,Point,none,144,63,1,1,1,red,none,0,1,0,1,0
63,62,null,Point,none,178,106,1,1,1,red,none,0,1,0,1,0
64,63,null,Point,none,177,114,1,1,1,red,none,0,1,0,1,0
65,64,null,Point,none,174,130,1,1,1,red,none,0,1,0,1,0
66,65,null,Point,none,172,146,1,1,1,red,none,0,1,0,1,0
67,66,null,Point,none,157,163,1,1,1,red,none,0,1,0,1,0
68,67,null,Point,none,137,172,1,1,1,red,none,0,1,0,1,0
69,68,null,Point,none,118,165,1,1,1,red,none,0,1,0,1,0
70,69,null,Point,none,89,151,1,1,1,red,none,0,1,0,1,0
71,70,null,Point,none,70,133,1,1,1,red,none,0,1,0,1,0
72,71,null,Point,none,74,110,1,1,1,red,none,0,1,0,1,0
73,72,null,Point,none,126,68,1,1,1,red,none,0,1,0,1,0
74,73,null,Point,none,157,66,1,1,1,red,none,0,1,0,1,0
75,74,null,Point,none,169,78,1,1,1,red,none,0,1,0,1,0
76,75,null,Point,none,174,96,1,1,1,red,none,0,1,0,1,0
77,76,null,Point,none,169,154,1,1,1,red,none,0,1,0,1,0
78,77,null,Point,none,126,162,1,1,1,red,none,0,1,0,1,0
79,78,null,Point,none,98,166,1,1,1,red,none,0,1,0,1,0
80,79,null,Point,none,81,152,1,1,1,red,none,0,1,0,1,0
81,80,null,Point,none,74,93,1,1,1,red,none,0,1,0,1,0
82,81,null,Point,none,86,74,1,1,1,red,none,0,1,0,1,0
83,82,null,Point,none,136,57,1,1,1,red,none,0,1,0,1,0
84,83,null,Point,none,163,72,1,1,1,red,none,0,1,0,1,0
85,84,null,Point,none,165,165,1,1,1,red,none,0,1,0,1,0
86,85,null,Point,none,151,169,1,1,1,red,none,0,1,0,1,0
87,86,null,Point,none,145,175,1,1,1,red,none,0,1,0,1,0
88,87,null,Point,none,86,159,1,1,1,red,none,0,1,0,1,0
89,88,null,Point,none,70,121,1,1,1,red,none,0,1,0,1,0
90,89,null,Point,none,94,62,1,1,1,red,none,0,3,0,3,0
91,90,null,Point,none,144,56,1,1,1,red,none,0,1,0,1,0
92,91,null,Point,none,182,98,1,1,1,red,none,0,1,0,1,0
93,92,null,Point,none,186,104,1,1,1,red,none,0,1,0,1,0
94,93,null,Point,none,182,120,1,1,1,red,none,0,1,0,1,0
95,94,null,Point,none,182,128,1,1,1,red,none,0,1,0,1,0
96,95,null,Point,none,179,144,1,1,1,red,none,0,1,0,1,0
97,96,null,Point,none,129,177,1,1,1,red,none,0,1,0,1,0
98,97,null,Point,none,116,176,1,1,1,red,none,0,1,0,1,0
99,98,null,Point,none,70,141,1,1,1,red,none,0,1,0,1,0
100,99,null,Point,none,68,106,1,1,1,red,none,0,2,0,2,0
101,100,null,Point,none,75,85,1,1,1,red,none,0,2,0,2,0
102,101,null,Point,none,107,62,1,1,1,red,none,0,1,0,1,0
103,102,null,Point,none,166,58,1,1,1,red,none,0,2,0,2,0
104,103,null,Point,none,177,81,1,1,1,red,none,0,1,0,1,0
105,104,null,Point,none,177,154,1,1,1,red,none,0,1,0,1,0
106,105,null,Point,none,172,160,1,1,1,red,none,0,1,0,1,0
