 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,9.162,36.208,923,387,2193693,2376.699,1104.552,2042.000,1051,4095,152.007,119.522,9.339,1.286,0.283,1.341,152.044,119.475,9.282,148,110,4,9,19,12
2,6.869,29.821,692,300,1542869,2229.580,997.050,1917.500,1051,4095,100.205,123.929,12.188,1.159,0.239,1.180,99.880,123.728,12.141,95,119,7,13,12,11
