 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,8.011,31.237,807,317,2056457,2548.274,1137.334,2272,1050,4095,90.514,65.305,10.398,1.252,0.297,1.220,90.537,65.218,10.294,85,61,5,12,10,13
2,6.482,27.648,653,274,1610853,2466.850,1119.255,2184,1050,4095,153.522,116.498,11.159,1.165,0.282,1.118,153.520,116.508,11.109,149,111,6,10,11,12
