 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,6.661,28.251,671,280,1463727,2181.411,970.181,1884,1050,4095,133.434,115.826,8.638,1.124,0.182,1.121,133.391,115.915,8.625,128,109,4,12,13,10
2,0.099,1.750,10,10,12211,1221.100,87.064,1259,1080,1298,187.900,95.100,6.400,0.242,0.086,0.239,187.879,95.074,6.385,187,94,5,3,3,3
3,7.633,29.646,769,305,1826745,2375.481,1074.217,2056,1050,4095,104.753,78.216,12.152,1.198,0.222,1.172,104.693,78.158,12.097,99,74,7,12,11,11
