 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.841,21.066,387,207,792602,2048.067,919.439,1734,1051,4095,120.310,76.488,6.121,0.961,0.240,0.991,120.237,76.380,6.126,115,73,2,12,11,9
2,3.276,17.871,330,184,688243,2085.585,857.358,1869,1065,4095,77.455,138.909,5.627,0.899,0.208,0.917,77.290,138.869,5.624,73,135,2,11,8,8
3,4.467,22.971,450,251,919776,2043.947,919.027,1714,1051,4095,180.004,121.204,7.973,1.024,0.269,1.079,180.089,121.304,7.962,176,114,4,8,16,9
4,3.861,20.930,389,213,819593,2106.923,887.708,1852,1056,4095,117.864,149.165,11.686,0.975,0.248,1.039,117.905,149.240,11.713,114,143,8,8,13,9
