 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,9.162,35.779,923,369,2111917,2288.101,1025.352,1967,1050,4095,124.978,81.673,10.871,1.260,0.226,1.263,124.945,81.605,10.858,118,77,5,16,13,12
2,0.506,4.832,51,40,71215,1396.373,253.111,1346,1059,1897,141.392,124.490,6.804,0.469,0.136,0.456,141.329,124.477,6.783,140,123,5,4,4,5
3,2.303,13.230,232,130,505643,2179.496,984.465,1811,1050,4095,78.440,144.112,9.392,0.818,0.231,0.799,78.456,144.123,9.353,76,141,5,6,7,9
4,1.717,11.219,173,104,343799,1987.277,836.820,1685,1057,4095,151.555,151.318,10.301,0.739,0.208,0.697,151.644,151.274,10.292,149,148,7,6,7,8
