 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.772,19.009,380,188,846239,2226.945,1001.321,1929.500,1051,4095,96.745,119.208,10.095,0.942,0.223,0.951,96.711,119.221,10.076,94,114,6,7,11,10
2,3.881,19.578,391,196,867067,2217.563,1014.662,1866.000,1054,4095,160.721,127.422,11.153,0.963,0.239,0.953,160.729,127.347,11.142,158,123,6,7,11,11
