 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,9.470,36.559,954,381,2304521,2415.640,1130.874,2055.500,1051,4095,142.852,97.848,10.850,1.310,0.296,1.339,142.727,97.761,10.775,135,93,5,18,10,13
2,11.117,38.398,1120,417,2846520,2541.536,1134.708,2263.000,1053,4095,118.259,163.959,11.524,1.361,0.267,1.399,118.203,163.967,11.470,111,159,6,17,11,12
