 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.417,20.782,445,210,1008944,2267.290,1033.049,1986.000,1053,4095,141.227,93.339,9.524,0.988,0.220,0.990,141.280,93.308,9.483,137,89,5,10,9,10
2,7.127,28.601,718,301,1661882,2314.599,1024.138,2022.500,1050,4095,107.564,131.850,11.130,1.142,0.174,1.147,107.586,131.748,11.142,102,127,7,12,12,10
