 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,7.653,38.388,771,380,1747069,2265.978,1058.554,1882,1051,4095,93.467,127.306,9.001,1.421,0.569,1.339,93.061,126.579,8.960,88,119,4,16,23,11
2,9.678,37.813,975,409,2348312,2408.525,1101.152,2089,1050,4095,164.424,113.988,10.366,1.327,0.306,1.370,164.469,114.036,10.335,160,104,5,10,20,12
