 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,7.594,35.219,765,358,1759725,2300.294,1029.134,1971,1050,4095,148.107,133.193,11.426,1.249,0.309,1.283,148.043,133.204,11.375,140,128,6,18,12,11
2,6.899,28.793,695,300,1663342,2393.298,1059.020,2061,1051,4095,110.819,105.386,12.748,1.168,0.239,1.181,110.914,105.291,12.752,106,100,8,11,13,10
