 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,6.740,27.473,679,286,1677015,2469.831,1114.447,2156,1050,4095,119.895,88.511,7.632,1.164,0.276,1.171,119.945,88.502,7.600,114,85,2,13,8,12
2,8.765,35.706,883,383,2009243,2275.473,1058.800,1900,1050,4095,128.322,164.864,9.550,1.291,0.307,1.333,127.968,165.119,9.460,121,157,4,17,13,12
