 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.737,25.422,578,276,1330527,2301.950,1034.129,2022.500,1051,4095,143.422,146.503,9.588,1.092,0.262,1.140,143.430,146.546,9.574,140,139,5,8,15,10
2,7.276,31.297,733,319,1565147,2135.262,951.516,1848.000,1050,4095,108.888,96.367,12.883,1.177,0.224,1.188,108.691,96.461,12.873,103,89,8,14,15,10
