measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3604.8906,633.5645,1561.5312,3986.5312,7863.4763,237655
microtubule,2,3,2778.8594,665.7909,1745.5312,3986.5312,6114.2578,184789
microtubule,3,3,3316.7031,727.4065,1850.5312,3986.5312,7253.2053,219211
microtubule,1,1,31.9844,13.1578,9.8594,70.8594,279.7903,8456
microtubule,2,1,29.0938,10.1352,10.8594,53.8594,273.669,8271
microtubule,3,1,22.4219,10.6128,-1.1406,50.8594,259.5405,7844
microtubule,1,2,1224.6406,131.83,1018.8281,1554.8281,2832.9757,85620
microtubule,2,2,1119.3906,126.4977,899.8281,1419.8281,2610.0964,78884
microtubule,3,2,1083.5,103.3143,884.8281,1363.8281,2534.0938,76587
cytoplasm,1,3,532.0156,53.4531,422.5312,660.5312,1356.3012,40991
cytoplasm,2,3,557.2812,60.5417,412.5312,658.5312,1409.8041,42608
cytoplasm,3,3,540.5156,52.1111,439.5312,677.5312,1374.3009,41535
cytoplasm,1,1,39.2812,15.4497,10.8594,86.8594,295.2423,8923
cytoplasm,2,1,37.5312,11.9364,13.8594,63.8594,291.5364,8811
cytoplasm,3,1,31.5469,11.4571,11.8594,58.8594,278.8638,8428
cytoplasm,1,2,1255.25,86.5737,1055.8281,1444.8281,2897.7947,87579
cytoplasm,2,2,1345.4688,74.8801,1182.8281,1505.8281,3088.8435,93353
cytoplasm,3,2,1088.8438,130.0165,783.8281,1357.8281,2545.4098,76929
