measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1642.9531,464.2512,889.9062,2586.9062,3701.6954,111875
microtubule,2,3,2531.2344,506.0707,1096.9062,3573.9062,5582.7357,168725
microtubule,3,3,2198.8125,537.7783,695.9062,3005.9062,4878.7931,147450
microtubule,1,1,15.6719,8.0465,-2.7031,36.2969,244.3202,7384
microtubule,2,1,14.375,7.112,2.2969,31.2969,241.5739,7301
microtubule,3,1,17.3594,9.1995,1.2969,42.2969,247.8936,7492
microtubule,1,2,470.2344,33.5517,380.2656,566.2656,1213.3289,36670
microtubule,2,2,612.5312,46.4007,506.2656,729.2656,1514.6593,45777
microtubule,3,2,581.0156,33.5763,488.2656,638.2656,1447.9212,43760
cytoplasm,1,3,240.4062,55.9821,128.9062,370.9062,731.637,22112
cytoplasm,2,3,125.4375,38.9146,61.9062,263.9062,488.1771,14754
cytoplasm,3,3,123.6406,24.3116,80.9062,199.9062,484.372,14639
cytoplasm,1,1,26.8125,11.4129,5.2969,47.2969,267.9118,8097
cytoplasm,2,1,16.1875,11.0081,-2.7031,46.2969,245.4121,7417
cytoplasm,3,1,20.3125,10.5867,0.2969,52.2969,254.1472,7681
cytoplasm,1,2,538.4688,60.5989,419.2656,657.2656,1357.8232,41037
cytoplasm,2,2,361.0469,59.7557,251.2656,479.2656,982.1115,29682
cytoplasm,3,2,487.6406,50.8195,372.2656,584.2656,1250.1887,37784
