measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1264.3594,108.6252,1054.7344,1543.7344,2997.7529,90600
microtubule,2,3,1577.6875,386.2551,684.7344,2105.7344,3661.2621,110653
microtubule,3,3,1495.4375,319.8497,906.7344,2136.7344,3487.088,105389
microtubule,1,1,33.25,11.2715,6,61,284.2902,8592
microtubule,2,1,23.875,10.7799,4,57,264.4375,7992
microtubule,3,1,32.2969,12.781,7,72,282.2719,8531
microtubule,1,2,248.1406,21.6121,205.8125,293.8125,752.4492,22741
microtubule,2,2,223.7969,22.1528,178.8125,281.8125,700.8984,21183
microtubule,3,2,237.8594,23.0158,192.8125,304.8125,730.6774,22083
cytoplasm,1,3,141.0312,48.7405,62.7344,259.7344,618.9731,18707
cytoplasm,2,3,119.8906,28.7077,52.7344,197.7344,574.2053,17354
cytoplasm,3,3,126.5938,74.1041,26.7344,306.7344,588.4,17783
cytoplasm,1,1,27.5156,13.0639,5,62,272.147,8225
cytoplasm,2,1,25.3281,12.5421,-2,66,267.5147,8085
cytoplasm,3,1,27.75,13.9295,7,66,272.6433,8240
cytoplasm,1,2,214.1875,21.5314,155.8125,273.8125,680.5495,20568
cytoplasm,2,2,200.75,24.3694,136.8125,256.8125,652.094,19708
cytoplasm,3,2,201.8438,20.0618,154.8125,242.8125,654.4101,19778
