measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1552.4531,198.0112,1094.3594,1977.3594,3828.8517,115718
microtubule,2,3,2634.2969,634.7033,1129.3594,3544.3594,6119.7834,184956
microtubule,3,3,1556.4688,458.0411,451.3594,2413.3594,3837.3553,115975
microtubule,1,1,37.9062,44.2982,-0.04688,242.9531,298.4849,9021
microtubule,2,1,25,11.8139,0.9531,51.9531,271.1544,8195
microtubule,3,1,15.0781,11.5546,-4.0469,47.9531,250.1436,7560
microtubule,1,2,98.8594,18.4588,56.7969,146.7969,480.8316,14532
microtubule,2,2,111.5156,14.835,75.7969,160.7969,507.6327,15342
microtubule,3,2,90.2812,18.0062,49.7969,127.7969,462.6664,13983
cytoplasm,1,3,92.6094,56.9909,-21.6406,223.3594,737.4604,22288
cytoplasm,2,3,-51.4688,23.9554,-95.6406,18.3594,432.358,13067
cytoplasm,3,3,245.0156,90.9317,106.3594,467.3594,1060.1986,32042
cytoplasm,1,1,17.9844,12.3853,-3.0469,60.9531,256.2979,7746
cytoplasm,2,1,19.4531,12.3327,1.9531,57.9531,259.4082,7840
cytoplasm,3,1,24.4531,16.2217,-6.0469,75.9531,269.9963,8160
cytoplasm,1,2,69.4688,16.2413,32.7969,100.7969,418.5935,12651
cytoplasm,2,2,57.3906,13.0563,29.7969,82.7969,393.0166,11878
cytoplasm,3,2,94.1094,18.0694,62.7969,147.7969,470.7729,14228
