measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3742.9531,454.2129,2280.9375,3988.9375,8150.7444,246337
microtubule,2,3,3265.8281,792.6371,1348.9375,3988.9375,7140.376,215801
microtubule,3,3,3241.5469,650.4208,1888.9375,3988.9375,7088.9576,214247
microtubule,1,1,29.9844,13.3633,2.25,66.25,274.7278,8303
microtubule,2,1,25.375,11.4247,7.25,69.25,264.9669,8008
microtubule,3,1,25.7656,11.6073,4.25,54.25,265.7941,8033
microtubule,1,2,746.8594,61.1864,584.6094,911.6094,1798.387,54352
microtubule,2,2,745.375,74.9914,544.6094,898.6094,1795.2437,54257
microtubule,3,2,778.625,71.4017,636.6094,932.6094,1865.6545,56385
cytoplasm,1,3,411.2188,54.9258,310.9375,594.9375,1095.404,33106
cytoplasm,2,3,386.1875,36.9259,305.9375,466.9375,1042.3974,31504
cytoplasm,3,3,429.375,59.6708,329.9375,585.9375,1133.852,34268
cytoplasm,1,1,20.7344,9.8577,-1.75,43.25,255.1399,7711
cytoplasm,2,1,23.4688,8.4543,6.25,41.25,260.9302,7886
cytoplasm,3,1,25.875,12.9449,4.25,50.25,266.0258,8040
cytoplasm,1,2,589.8906,51.3984,480.6094,693.6094,1465.9872,44306
cytoplasm,2,2,714.375,44.4982,577.6094,825.6094,1729.5975,52273
cytoplasm,3,2,562.625,37.8307,478.6094,659.6094,1408.249,42561
