measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2654.7656,302.0211,1989.5781,3187.5781,5840.7873,176524
microtubule,2,3,3655.1094,485.4376,2391.5781,3991.5781,7959.1331,240546
microtubule,3,3,3502.0469,676.5752,1981.5781,3991.5781,7635.0052,230750
microtubule,1,1,30.1094,14.399,6.0781,82.0781,275.3565,8322
microtubule,2,1,39.2031,16.3382,16.0781,88.0781,294.6136,8904
microtubule,3,1,33.1875,11.7933,12.0781,75.0781,281.8748,8519
microtubule,1,2,83.5625,15.4342,56.1406,133.1406,390.5351,11803
microtubule,2,2,94.3438,16.2492,54.1406,131.1406,413.3656,12493
microtubule,3,2,104.7188,18.1858,56.1406,142.1406,435.3359,13157
cytoplasm,1,3,281.5,52.9954,189.5781,402.5781,815.1175,24635
cytoplasm,2,3,325.8281,55.7904,209.5781,479.5781,908.9875,27472
cytoplasm,3,3,347.8594,76.3119,205.5781,513.5781,955.6413,28882
cytoplasm,1,1,32.4531,11.7871,8.0781,63.0781,280.3197,8472
cytoplasm,2,1,32.1562,10.8588,10.0781,55.0781,279.691,8453
cytoplasm,3,1,28.1719,15.9987,0.07812,80.0781,271.2536,8198
cytoplasm,1,2,72.875,12.3651,49.1406,103.1406,367.903,11119
cytoplasm,2,2,74.7656,13.8157,43.1406,108.1406,371.9066,11240
cytoplasm,3,2,65.5469,11.9678,35.1406,91.1406,352.3849,10650
