measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1396.9219,437.9643,421.5312,1999.5312,3189.9598,96409
microtubule,2,3,1372.1562,267.7548,586.5312,1866.5312,3137.5156,94824
microtubule,3,3,1187.9219,184.2055,769.5312,1531.5312,2747.3776,83033
microtubule,1,1,18.9531,7.9744,5.8438,44.8438,252.2281,7623
microtubule,2,1,25.0781,13.7549,7.8438,67.8438,265.1986,8015
microtubule,3,1,16.5625,10.1676,-3.1562,44.8438,247.1657,7470
microtubule,1,2,131.4844,16.1621,99.3281,162.3281,491.6182,14858
microtubule,2,2,133.125,16.0853,104.3281,173.3281,495.0925,14963
microtubule,3,2,125.0469,15.566,86.3281,172.3281,477.9861,14446
cytoplasm,1,3,104.7031,31.3316,43.5312,174.5312,453.5342,13707
cytoplasm,2,3,73.625,22.3164,33.5312,129.5312,387.7226,11718
cytoplasm,3,3,76.7812,19.7565,42.5312,124.5312,394.4063,11920
cytoplasm,1,1,17.7188,8.3371,0.8438,38.8438,249.6142,7544
cytoplasm,2,1,12.6094,7.0884,0.8438,29.8438,238.7945,7217
cytoplasm,3,1,23.2812,11.9813,4.8438,62.8438,261.3935,7900
cytoplasm,1,2,98.7656,14.0429,65.3281,134.3281,422.3324,12764
cytoplasm,2,2,90.5312,13.9968,53.3281,117.3281,404.8952,12237
cytoplasm,3,2,85.375,14.3011,49.3281,115.3281,393.9762,11907
