measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1072.3281,469.0402,333.7812,1834.7812,2504.1824,75683
microtubule,2,3,1351.9844,346.9753,696.7812,2053.7812,3096.3875,93581
microtubule,3,3,959.2969,341.0461,334.7812,1680.7812,2264.8254,68449
microtubule,1,1,8.9531,5.6364,-2.9531,23.0469,230.6218,6970
microtubule,2,1,20.6875,8.7657,4.0469,42.0469,255.4707,7721
microtubule,3,1,10.5,7.4,-1.9531,33.0469,233.8975,7069
microtubule,1,2,3955.0312,0,3955.0312,3955.0312,8671.6454,262080
microtubule,2,2,3955.0312,0,3955.0312,3955.0312,8671.6454,262080
microtubule,3,2,3955.0312,0,3955.0312,3955.0312,8671.6454,262080
cytoplasm,1,3,3984.7812,0,3984.7812,3984.7812,8671.6454,262080
cytoplasm,2,3,3984.7812,0,3984.7812,3984.7812,8671.6454,262080
cytoplasm,3,3,3984.7812,0,3984.7812,3984.7812,8671.6454,262080
cytoplasm,1,1,8.7656,5.2477,-0.9531,27.0469,230.2248,6958
cytoplasm,2,1,15.2344,8.4212,-3.9531,36.0469,243.9231,7372
cytoplasm,3,1,16.3125,9.6728,-7.9531,40.0469,246.2062,7441
cytoplasm,1,2,3955.0312,0,3955.0312,3955.0312,8671.6454,262080
cytoplasm,2,2,3955.0312,0,3955.0312,3955.0312,8671.6454,262080
cytoplasm,3,2,3955.0312,0,3955.0312,3955.0312,8671.6454,262080
