measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3625.4375,497.115,2078.7031,3988.7031,7902.3876,238831
microtubule,2,3,3753.8125,572.2992,1470.7031,3988.7031,8174.2368,247047
microtubule,3,3,3880.6875,239.4508,2708.7031,3988.7031,8442.9095,255167
microtubule,1,1,47.0938,17.2741,14.3125,95.3125,310.8266,9394
microtubule,2,1,48.4062,11.6001,23.3125,90.3125,313.606,9478
microtubule,3,1,76.8906,58.4193,18.3125,297.3125,373.925,11301
microtubule,1,2,752.9375,40.3359,643.4688,828.4688,1809.4383,54686
microtubule,2,2,764.2031,39.0646,674.4688,847.4688,1833.2946,55407
microtubule,3,2,719.1562,38.6994,643.4688,797.4688,1737.9026,52524
cytoplasm,1,3,448.3438,79.6704,293.7031,639.7031,1174.5169,35497
cytoplasm,2,3,536.0312,89.0748,328.7031,760.7031,1360.2055,41109
cytoplasm,3,3,647.8125,104.8309,432.7031,977.7031,1596.9155,48263
cytoplasm,1,1,33.2031,18.2157,3.3125,94.3125,281.4116,8505
cytoplasm,2,1,26.8125,8.8192,7.3125,58.3125,267.8787,8096
cytoplasm,3,1,35.875,16.0296,14.3125,82.3125,287.0696,8676
cytoplasm,1,2,534.6406,52.8897,398.4688,654.4688,1347.169,40715
cytoplasm,2,2,460.7188,60.4867,325.4688,593.4688,1190.6307,35984
cytoplasm,3,2,494.75,47.1406,399.4688,614.4688,1262.6959,38162
