measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2533.9844,514.854,1604.2031,3609.2031,5626.0476,170034
microtubule,2,3,1945.9375,503.3292,909.2031,2750.2031,4380.789,132399
microtubule,3,3,2677.625,532.359,1758.2031,3791.2031,5930.2235,179227
microtubule,1,1,26.4844,10.9833,5.4531,51.4531,269.0037,8130
microtubule,2,1,31.375,12.866,10.4531,80.4531,279.3601,8443
microtubule,3,1,31.5938,12.4491,9.4531,58.4531,279.8234,8457
microtubule,1,2,260.8906,27.8657,206.6562,343.6562,773.4269,23375
microtubule,2,2,233.8125,23.8742,163.6562,271.6562,716.0857,21642
microtubule,3,2,273.1875,23.2584,197.6562,329.6562,799.4669,24162
cytoplasm,1,3,178.6562,37.1312,100.2031,265.2031,638.3625,19293
cytoplasm,2,3,213.75,49.5519,129.2031,354.2031,712.6777,21539
cytoplasm,3,3,60.7188,19.1825,20.2031,121.2031,388.616,11745
cytoplasm,1,1,26.2344,8.5309,7.4531,52.4531,268.4742,8114
cytoplasm,2,1,24.5625,7.9664,9.4531,46.4531,264.9339,8007
cytoplasm,3,1,23.5781,12.0086,6.4531,54.4531,262.8493,7944
cytoplasm,1,2,198.75,22.7699,133.6562,257.6562,641.8368,19398
cytoplasm,2,2,230.5312,25.3117,179.6562,306.6562,709.1373,21432
cytoplasm,3,2,153.4375,22.0968,117.6562,215.6562,545.8822,16498
