measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2834.4844,678.3856,1632.4844,3987.4844,6230.0319,188288
microtubule,2,3,3276.2656,779.3182,1268.4844,3987.4844,7165.5558,216562
microtubule,3,3,3335.4219,905.1006,1157.4844,3987.4844,7290.8261,220348
microtubule,1,1,21.9844,8.6076,4.125,43.125,260.1692,7863
microtubule,2,1,17.9219,10.6967,1.125,46.125,251.5664,7603
microtubule,3,1,29.7031,11.566,9.125,56.125,276.5146,8357
microtubule,1,2,3988.375,0,3988.375,3988.375,8671.6454,262080
microtubule,2,2,3987.0156,10.875,3901.375,3988.375,8668.7667,261993
microtubule,3,2,3988.375,0,3988.375,3988.375,8671.6454,262080
cytoplasm,1,3,463.5,86.1508,273.4844,636.4844,1209.1929,36545
cytoplasm,2,3,497.3281,91.6585,329.4844,763.4844,1280.828,38710
cytoplasm,3,3,236.4531,59.2627,151.4844,406.4844,728.3944,22014
cytoplasm,1,1,26.7812,12.5296,2.125,57.125,270.3272,8170
cytoplasm,2,1,38.7969,13.5811,7.125,69.125,295.7717,8939
cytoplasm,3,1,22,11.4205,1.125,56.125,260.2023,7864
cytoplasm,1,2,3929.6406,129.498,3514.375,3988.375,8547.2684,258321
cytoplasm,2,2,3988.375,0,3988.375,3988.375,8671.6454,262080
cytoplasm,3,2,3988.375,0,3988.375,3988.375,8671.6454,262080
