measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3488.2969,696.8096,1624.3281,3988.3281,7612.7702,230078
microtubule,2,3,2304.4688,466.683,1464.3281,3175.3281,5105.8746,154313
microtubule,3,3,2511.1562,555.6418,1498.3281,3623.3281,5543.5597,167541
microtubule,1,1,41.3906,12.6012,20.7031,70.7031,297.9224,9004
microtubule,2,1,35.9531,11.9603,12.7031,68.7031,286.4078,8656
microtubule,3,1,30.6094,11.3077,5.7031,61.7031,275.0918,8314
microtubule,1,2,1322.9375,58.9165,1200.6562,1497.6562,3018.2011,91218
microtubule,2,2,1105.7812,67.8396,959.6562,1290.6562,2558.3471,77320
microtubule,3,2,1072.1719,63.2046,930.6562,1202.6562,2487.1753,75169
cytoplasm,1,3,794.625,66.5765,640.3281,935.3281,1908.6024,57683
cytoplasm,2,3,768.7656,69.9346,641.3281,984.3281,1853.8421,56028
cytoplasm,3,3,798.9531,83.7107,628.3281,1013.3281,1917.7677,57960
cytoplasm,1,1,55.4531,16.7881,24.7031,101.7031,327.7014,9904
cytoplasm,2,1,62.9844,16.4244,32.7031,106.7031,343.6497,10386
cytoplasm,3,1,46.6562,15.9249,19.7031,104.7031,309.073,9341
cytoplasm,1,2,1529.8594,105.9747,1328.6562,1785.6562,3456.3826,104461
cytoplasm,2,2,1130.5625,93.5168,930.6562,1310.6562,2610.8244,78906
cytoplasm,3,2,1451.0469,89.5889,1260.6562,1623.6562,3289.4878,99417
