measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3466.4531,734.3937,1454.1875,3989.1875,7564.6937,228625
microtubule,2,3,3986.875,13.3677,3897.1875,3989.1875,8666.7484,261932
microtubule,3,3,3988.9375,2,3973.1875,3989.1875,8671.1159,262064
microtubule,1,1,34.3125,12.3225,2.9844,72.9844,282.338,8533
microtubule,2,1,37.0156,13.799,6.9844,62.9844,288.0622,8706
microtubule,3,1,61.2188,14.6328,28.9844,101.9844,339.3152,10255
microtubule,1,2,271.2656,29.5747,209.4062,336.4062,789.5737,23863
microtubule,2,2,306.1406,34.8831,219.4062,368.4062,863.4256,26095
microtubule,3,2,386.0938,40.8318,314.4062,467.4062,1032.7358,31212
cytoplasm,1,3,417.8906,64.4551,274.1875,561.1875,1109.0031,33517
cytoplasm,2,3,475.9219,119.0186,267.1875,688.1875,1231.8911,37231
cytoplasm,3,3,434.9531,97.183,268.1875,635.1875,1145.135,34609
cytoplasm,1,1,22.7031,11.0057,1.9844,60.9844,257.7538,7790
cytoplasm,2,1,28.9531,12.634,6.9844,69.9844,270.9889,8190
cytoplasm,3,1,24.5,7.8315,7.9844,42.9844,261.5589,7905
cytoplasm,1,2,174.0156,31.7843,100.4062,243.4062,583.6353,17639
cytoplasm,2,2,163.0625,20.6476,125.4062,209.4062,560.4408,16938
cytoplasm,3,2,159.0312,24.49,92.4062,214.4062,551.9042,16680
