measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2707.9531,817.3214,1260.4219,3989.4219,5957.9842,180066
microtubule,2,3,3203.9844,737.7023,1426.4219,3989.4219,7008.3888,211812
microtubule,3,3,2048.5469,480.2247,590.4219,2871.4219,4561.6137,137864
microtubule,1,1,41.1562,18.051,10.5938,91.5938,295.54,8932
microtubule,2,1,32.3906,9.9908,12.5938,60.5938,276.9778,8371
microtubule,3,1,36.0312,10.9194,6.5938,62.5938,284.6873,8604
microtubule,1,2,214.5781,44.1656,142.7656,358.7656,668.7702,20212
microtubule,2,2,220.1875,43.2115,150.7656,321.7656,680.6487,20571
microtubule,3,2,187.9062,23.858,131.7656,245.7656,612.2894,18505
cytoplasm,1,3,512.4062,49.1917,376.4219,631.4219,1308.6548,39551
cytoplasm,2,3,438.75,47.8483,351.4219,587.4219,1152.679,34837
cytoplasm,3,3,407.5625,105.7131,240.4219,636.4219,1086.6358,32841
cytoplasm,1,1,45.7188,17.1756,15.5938,83.5938,305.2017,9224
cytoplasm,2,1,38.5312,12.8036,14.5938,75.5938,289.9813,8764
cytoplasm,3,1,22.8594,11.0558,3.5938,47.5938,256.7943,7761
cytoplasm,1,2,205.7656,26.3493,139.7656,275.7656,650.1087,19648
cytoplasm,2,2,172.4688,19.4101,132.7656,216.7656,579.5986,17517
cytoplasm,3,2,118.9844,20.3216,67.7656,165.7656,466.3392,14094
