measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3713.75,454.5061,2376.5625,3990.5625,8085.4622,244364
microtubule,2,3,2681.875,510.5874,1651.5625,3631.5625,5900.3453,178324
microtubule,3,3,3050.125,496.9296,2211.5625,3990.5625,6680.1581,201892
microtubule,1,1,33.0781,10.5465,14.6719,79.6719,280.3858,8474
microtubule,2,1,31.0469,9.5494,8.6719,61.6719,276.0844,8344
microtubule,3,1,35.8906,12.2571,16.6719,81.6719,286.3416,8654
microtubule,1,2,665.1719,41.2159,578.3438,739.3438,1630.2018,49269
microtubule,2,2,587.6406,38.5255,523.3438,707.3438,1466.0203,44307
microtubule,3,2,611.5938,55.1417,520.3438,760.3438,1516.7438,45840
cytoplasm,1,3,221.4531,35.6794,141.5625,307.5625,690.1118,20857
cytoplasm,2,3,388.4688,40.7422,317.5625,526.5625,1043.7871,31546
cytoplasm,3,3,434.0938,65.7088,341.5625,572.5625,1140.4034,34466
cytoplasm,1,1,37.0781,14.513,12.6719,80.6719,288.8563,8730
cytoplasm,2,1,26.9531,13.4075,2.6719,64.6719,267.4154,8082
cytoplasm,3,1,22.375,11.5932,-1.3281,56.6719,257.7207,7789
cytoplasm,1,2,590.4219,48.5384,486.3438,687.3438,1471.9099,44485
cytoplasm,2,2,477.2344,54.6745,371.3438,603.3438,1232.222,37241
cytoplasm,3,2,376.7969,49.897,268.3438,466.3438,1019.5338,30813
