measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2634.3125,528.2908,1422.3281,3514.3281,5846.71,176703
microtubule,2,3,2380.9844,555.5783,1402.3281,3307.3281,5310.2578,160490
microtubule,3,3,2571.875,450.026,1258.3281,3237.3281,5714.4912,172707
microtubule,1,1,28.8438,12.2408,5.0312,60.0312,272.7757,8244
microtubule,2,1,31.6562,10.5672,11.0312,58.0312,278.7315,8424
microtubule,3,1,27.4531,10.6455,7.0312,59.0312,269.8308,8155
microtubule,1,2,2015.5938,79.2256,1805.125,2154.125,4509.4012,136286
microtubule,2,2,2420.7969,143.7298,2056.125,2657.125,5367.4666,162219
microtubule,3,2,1950.0156,150.1217,1630.125,2268.125,4370.5318,132089
cytoplasm,1,3,173.5781,70.7695,77.3281,347.3281,635.8148,19216
cytoplasm,2,3,243.1562,54.6128,155.3281,433.3281,783.1547,23669
cytoplasm,3,3,240.1406,67.9661,130.3281,534.3281,776.7687,23476
cytoplasm,1,1,18.2812,16.9584,-1.9688,78.0312,250.4083,7568
cytoplasm,2,1,21.5625,9.3994,6.0312,52.0312,257.3568,7778
cytoplasm,3,1,13.0625,10.6889,-2.9688,43.0312,239.357,7234
cytoplasm,1,2,1391.5625,181.9021,989.125,1753.125,3187.9414,96348
cytoplasm,2,2,1286.4531,106.1516,1043.125,1483.125,2965.3599,89621
cytoplasm,3,2,1265.6406,114.5801,1022.125,1526.125,2921.287,88289
