measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2329.6562,590.9432,1071.6406,3196.6406,5230.5493,158081
microtubule,2,3,2210.2969,289.6121,1727.6406,2727.6406,4977.7918,150442
microtubule,3,3,2266.6406,381.3644,1271.6406,3030.6406,5097.1063,154048
microtubule,1,1,22.0781,13.2605,2.1094,60.1094,258.2832,7806
microtubule,2,1,31.4531,11.4853,11.1094,55.1094,278.1359,8406
microtubule,3,1,25.7656,11.1087,3.1094,51.1094,266.0919,8042
microtubule,1,2,565.8438,35.0371,483.1094,645.1094,1416.1239,42799
microtubule,2,2,602.8594,37.0842,504.1094,687.1094,1494.5088,45168
microtubule,3,2,489.1875,43.732,402.1094,597.1094,1253.7952,37893
cytoplasm,1,3,478.9219,41.2193,390.6406,574.6406,1311.4011,39634
cytoplasm,2,3,513.0312,47.818,428.6406,623.6406,1383.6317,41817
cytoplasm,3,3,421.7344,40.4399,335.6406,514.6406,1190.2998,35974
cytoplasm,1,1,25,12.4149,1.1094,58.1094,264.4706,7993
cytoplasm,2,1,33.0938,13.6899,8.1094,63.1094,281.6101,8511
cytoplasm,3,1,25.25,7.926,10.1094,46.1094,265,8009
cytoplasm,1,2,516.3906,41.2193,428.1094,612.1094,1311.4011,39634
cytoplasm,2,2,550.5,47.818,466.1094,661.1094,1383.6317,41817
cytoplasm,3,2,459.2031,40.4399,373.1094,552.1094,1190.2998,35974
