measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3248.8906,529.2098,2000.0156,3976.0156,7131.8724,215544
microtubule,2,3,2563.7344,465.6111,1492.0156,3398.0156,5680.9733,171694
microtubule,3,3,3471.5469,478.5775,2251.0156,3976.0156,7603.3733,229794
microtubule,1,1,26.7031,11.8334,6.25,62.25,267.7794,8093
microtubule,2,1,30.0156,14.4516,6.25,77.25,274.794,8305
microtubule,3,1,29.3125,10.0914,14.25,59.25,273.3051,8260
microtubule,1,2,1858.1094,94.054,1689.6719,2043.6719,4157.8104,125660
microtubule,2,2,1728.6406,67.0451,1567.6719,1884.6719,3883.6451,117374
microtubule,3,2,1728.2656,98.6117,1492.6719,1994.6719,3882.851,117350
cytoplasm,1,3,441.8281,59.7521,322.0156,588.0156,1187.5866,35892
cytoplasm,2,3,555.4375,70.3174,413.0156,709.0156,1428.1678,43163
cytoplasm,3,3,445.2188,102.5878,257.0156,642.0156,1194.7666,36109
cytoplasm,1,1,27.9688,11.5628,10.25,55.25,270.4595,8174
cytoplasm,2,1,22.5781,9.5453,9.25,48.25,259.0442,7829
cytoplasm,3,1,14.1094,9.2854,-4.75,38.25,241.1107,7287
cytoplasm,1,2,1445.7188,111.6035,1214.6719,1708.6719,3284.5246,99267
cytoplasm,2,2,1124.4844,112.5069,931.6719,1384.6719,2604.273,78708
cytoplasm,3,2,1218.1719,103.8424,1021.6719,1418.6719,2802.6673,84704
