 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,224.136,43.880,161,376,15.346,15.898,1.435,1.435,461.712,37879.000
2,2.060,258.763,79.159,158,551,15.346,15.898,1.435,1.435,533.043,43731.000
3,2.060,319.302,176.211,117,818,15.346,15.898,1.435,1.435,657.750,53962.000
4,2.060,226.391,35.609,157,325,21.198,16.892,1.435,1.435,466.356,38260.000
5,2.060,238.852,47.496,163,444,21.198,16.892,1.435,1.435,492.026,40366.000
6,2.060,397.615,263.227,120,1326,21.198,16.892,1.435,1.435,819.073,67197.000
7,2.060,193.686,26.301,137,278,17.775,24.620,1.435,1.435,398.987,32733.000
8,2.060,316.970,140.450,148,754,17.775,24.620,1.435,1.435,652.947,53568.000
9,2.060,438.402,177.849,135,874,17.775,24.620,1.435,1.435,903.093,74090.000
10,2.060,167.716,27.038,130,274,10.157,12.586,1.435,1.435,345.489,28344.000
11,2.060,308.905,104.825,193,1001,10.157,12.586,1.435,1.435,636.334,52205.000
12,2.060,110.976,6.129,96,132,10.157,12.586,1.435,1.435,228.607,18755.000
13,2.060,174.586,28.223,122,278,6.845,24.068,1.435,1.435,359.640,29505.000
14,2.060,318.876,84.996,187,607,6.845,24.068,1.435,1.435,656.872,53890.000
15,2.060,109.112,5.470,97,122,6.845,24.068,1.435,1.435,224.768,18440.000
16,2.060,162.982,26.515,118,256,30.361,16.229,1.435,1.435,335.737,27544.000
17,2.060,307.414,99.845,144,609,30.361,16.229,1.435,1.435,633.262,51953.000
18,2.060,107.320,5.264,95,127,30.361,16.229,1.435,1.435,221.074,18137.000
19,2.060,109.964,5.572,95,127,31.134,28.705,1.435,1.435,226.523,18584.000
20,2.060,117.260,6.898,100,137,31.134,28.705,1.435,1.435,241.552,19817.000
21,2.060,103.325,4.422,91,124,31.134,28.705,1.435,1.435,212.847,17462.000
