 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,385.556,53.692,275,504,19.762,16.340,1.435,1.435,794.232,65159.000
2,2.060,238.101,90.239,143,629,19.762,16.340,1.435,1.435,490.478,40239.000
3,2.060,810.296,51.294,666,965,19.762,16.340,1.435,1.435,1669.180,136940.000
4,2.060,358.361,59.721,239,528,16.450,16.892,1.435,1.435,738.210,60563.000
5,2.060,269.580,77.469,159,556,16.450,16.892,1.435,1.435,555.325,45559.000
6,2.060,776.828,59.012,602,951,16.450,16.892,1.435,1.435,1600.238,131284.000
7,2.060,363.763,45.211,272,503,18.438,22.743,1.435,1.435,749.339,61476.000
8,2.060,302.911,70.334,164,554,18.438,22.743,1.435,1.435,623.986,51192.000
9,2.060,851.012,51.322,687,960,18.438,22.743,1.435,1.435,1753.053,143821.000
10,2.060,197.846,28.836,129,310,24.620,14.463,1.435,1.435,407.556,33436.000
11,2.060,218.331,44.404,144,424,24.620,14.463,1.435,1.435,449.755,36898.000
12,2.060,515.047,45.263,389,651,24.620,14.463,1.435,1.435,1060.979,87043.000
13,2.060,193.864,30.429,135,297,12.034,14.905,1.435,1.435,399.353,32763.000
14,2.060,279.195,81.019,175,653,12.034,14.905,1.435,1.435,575.132,47184.000
15,2.060,554.592,49.640,420,728,12.034,14.905,1.435,1.435,1142.439,93726.000
16,2.060,173.024,23.634,126,237,25.724,23.075,1.435,1.435,356.422,29241.000
17,2.060,274.308,108.022,141,752,25.724,23.075,1.435,1.435,565.064,46358.000
18,2.060,473.414,80.582,238,628,25.724,23.075,1.435,1.435,975.216,80007.000
19,2.060,106.189,4.898,95,120,33.563,15.457,1.435,1.435,218.746,17946.000
20,2.060,109.254,5.363,93,124,33.563,15.457,1.435,1.435,225.060,18464.000
21,2.060,107.621,5.239,98,121,33.563,15.457,1.435,1.435,221.696,18188.000
