 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,277.266,41.869,191,388,19.542,15.788,1.435,1.435,571.158,46858.000
2,2.060,303.231,89.967,158,572,19.542,15.788,1.435,1.435,624.644,51246.000
3,2.060,688.432,240.515,364,1437,19.542,15.788,1.435,1.435,1418.145,116345.000
4,2.060,265.976,56.768,194,510,21.308,18.658,1.435,1.435,547.901,44950.000
5,2.060,332.195,93.671,181,642,21.308,18.658,1.435,1.435,684.310,56141.000
6,2.060,873.124,199.584,398,1497,21.308,18.658,1.435,1.435,1798.604,147558.000
7,2.060,285.302,58.551,169,492,14.573,20.425,1.435,1.435,587.711,48216.000
8,2.060,218.314,62.599,141,445,14.573,20.425,1.435,1.435,449.718,36895.000
9,2.060,481.550,210.008,149,938,14.573,20.425,1.435,1.435,991.976,81382.000
10,2.060,193.822,25.872,137,294,17.665,8.170,1.435,1.435,399.267,32756.000
11,2.060,244.568,70.260,139,483,17.665,8.170,1.435,1.435,503.801,41332.000
12,2.060,110.467,5.927,93,129,17.665,8.170,1.435,1.435,227.559,18669.000
13,2.060,191.988,28.643,145,282,26.939,21.198,1.435,1.435,395.489,32446.000
14,2.060,264.592,105.221,159,709,26.939,21.198,1.435,1.435,545.049,44716.000
15,2.060,113.118,5.833,99,129,26.939,21.198,1.435,1.435,233.020,19117.000
16,2.060,200.763,33.983,141,312,16.450,30.803,1.435,1.435,413.565,33929.000
17,2.060,338.160,99.307,185,635,16.450,30.803,1.435,1.435,696.597,57149.000
18,2.060,112.290,6.303,97,129,16.450,30.803,1.435,1.435,231.313,18977.000
19,2.060,106.740,5.061,93,120,4.527,30.361,1.435,1.435,219.880,18039.000
20,2.060,125.414,11.218,99,160,4.527,30.361,1.435,1.435,258.349,21195.000
21,2.060,102.473,4.963,89,121,4.527,30.361,1.435,1.435,211.091,17318.000
