 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,316.101,41.054,226,446,19.321,15.346,1.435,1.435,651.156,53421.000
2,2.060,356.888,95.554,194,641,19.321,15.346,1.435,1.435,735.175,60314.000
3,2.060,823.325,63.348,686,1010,19.321,15.346,1.435,1.435,1696.020,139142.000
4,2.060,342.485,48.726,239,503,21.860,17.665,1.435,1.435,705.507,57880.000
5,2.060,384.337,114.755,198,720,21.860,17.665,1.435,1.435,791.721,64953.000
6,2.060,866.036,51.597,693,972,21.860,17.665,1.435,1.435,1784.001,146360.000
7,2.060,383.178,56.410,262,519,16.561,22.081,1.435,1.435,789.332,64757.000
8,2.060,422.485,126.604,181,760,16.561,22.081,1.435,1.435,870.304,71400.000
9,2.060,879.698,52.839,766,1019,16.561,22.081,1.435,1.435,1812.146,148669.000
10,2.060,198.657,26.026,146,306,10.488,15.015,1.435,1.435,409.226,33573.000
11,2.060,311.030,84.452,176,562,10.488,15.015,1.435,1.435,640.710,52564.000
12,2.060,786.207,112.290,490,1052,10.488,15.015,1.435,1.435,1619.558,132869.000
13,2.060,189.414,20.090,148,267,18.106,10.488,1.435,1.435,390.186,32011.000
14,2.060,276.284,57.051,172,477,18.106,10.488,1.435,1.435,569.135,46692.000
15,2.060,731.314,68.288,584,898,18.106,10.488,1.435,1.435,1506.479,123592.000
16,2.060,206.929,29.372,144,290,19.100,25.503,1.435,1.435,426.266,34971.000
17,2.060,303.183,94.341,174,614,19.100,25.503,1.435,1.435,624.547,51238.000
18,2.060,610.994,51.068,509,750,19.100,25.503,1.435,1.435,1258.625,103258.000
19,2.060,109.899,6.016,87,130,22.854,32.017,1.435,1.435,226.389,18573.000
20,2.060,113.071,5.900,99,127,22.854,32.017,1.435,1.435,232.922,19109.000
21,2.060,103.870,4.965,87,125,22.854,32.017,1.435,1.435,213.968,17554.000
