 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,278.355,46.461,198,421,22.633,17.665,1.435,1.435,573.401,47042.000
2,2.060,617.296,141.200,342,1002,22.633,17.665,1.435,1.435,1271.607,104323.000
3,2.060,172.284,71.589,97,422,22.633,17.665,1.435,1.435,354.899,29116.000
4,2.060,320.320,57.126,211,503,22.191,20.866,1.435,1.435,659.846,54134.000
5,2.060,760.355,232.180,339,1545,22.191,20.866,1.435,1.435,1566.303,128500.000
6,2.060,115.627,8.565,93,147,22.191,20.866,1.435,1.435,238.188,19541.000
7,2.060,309.550,57.220,175,517,14.905,16.009,1.435,1.435,637.662,52314.000
8,2.060,565.083,164.638,260,1090,14.905,16.009,1.435,1.435,1164.050,95499.000
9,2.060,372.905,188.901,134,1017,14.905,16.009,1.435,1.435,768.171,63021.000
10,2.060,180.769,28.059,123,270,17.113,9.495,1.435,1.435,372.378,30550.000
11,2.060,300.905,71.780,191,559,17.113,9.495,1.435,1.435,619.854,50853.000
12,2.060,112.686,11.703,92,175,17.113,9.495,1.435,1.435,232.130,19044.000
13,2.060,169.870,21.885,129,249,11.482,22.633,1.435,1.435,349.926,28708.000
14,2.060,329.379,62.239,214,486,11.482,22.633,1.435,1.435,678.508,55665.000
15,2.060,110.479,7.409,95,147,11.482,22.633,1.435,1.435,227.583,18671.000
16,2.060,175.621,22.762,135,264,25.945,13.801,1.435,1.435,361.773,29680.000
17,2.060,360.645,89.291,231,594,25.945,13.801,1.435,1.435,742.915,60949.000
18,2.060,107.657,5.771,94,135,25.945,13.801,1.435,1.435,221.769,18194.000
19,2.060,106.166,4.668,92,118,30.140,8.943,1.435,1.435,218.697,17942.000
20,2.060,117.432,7.099,102,144,30.140,8.943,1.435,1.435,241.906,19846.000
21,2.060,102.675,4.303,93,117,30.140,8.943,1.435,1.435,211.506,17352.000
