 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,349.799,58.497,227,516,16.119,14.573,1.435,1.435,720.573,59116.000
2,2.060,218.538,54.429,137,481,16.119,14.573,1.435,1.435,450.181,36933.000
3,2.060,586.260,68.400,407,722,16.119,14.573,1.435,1.435,1207.675,99078.000
4,2.060,370.864,69.197,241,550,19.431,15.677,1.435,1.435,763.966,62676.000
5,2.060,288.225,91.870,160,648,19.431,15.677,1.435,1.435,593.733,48710.000
6,2.060,583.817,40.607,491,700,19.431,15.677,1.435,1.435,1202.641,98665.000
7,2.060,363.302,54.424,239,570,16.450,20.425,1.435,1.435,748.388,61398.000
8,2.060,254.343,60.859,156,397,16.450,20.425,1.435,1.435,523.938,42984.000
9,2.060,584.030,37.512,503,680,16.450,20.425,1.435,1.435,1203.079,98701.000
10,2.060,204.669,35.277,141,296,25.172,15.236,1.435,1.435,421.610,34589.000
11,2.060,203.456,60.139,134,512,25.172,15.236,1.435,1.435,419.111,34384.000
12,2.060,480.568,41.828,349,569,25.172,15.236,1.435,1.435,989.953,81216.000
13,2.060,193.592,25.914,131,260,23.847,23.958,1.435,1.435,398.792,32717.000
14,2.060,224.249,94.639,139,633,23.847,23.958,1.435,1.435,461.944,37898.000
15,2.060,449.544,39.130,363,567,23.847,23.958,1.435,1.435,926.045,75973.000
16,2.060,181.799,27.150,131,262,11.482,12.476,1.435,1.435,374.499,30724.000
17,2.060,249.408,83.554,150,534,11.482,12.476,1.435,1.435,513.772,42150.000
18,2.060,460.734,52.761,322,568,11.482,12.476,1.435,1.435,949.095,77864.000
19,2.060,109.988,5.803,96,129,10.268,5.962,1.435,1.435,226.572,18588.000
20,2.060,116.325,6.562,99,136,10.268,5.962,1.435,1.435,239.626,19659.000
21,2.060,194.627,14.233,154,241,10.268,5.962,1.435,1.435,400.925,32892.000
