 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,356.391,69.398,207,518,19.983,16.009,1.435,1.435,734.151,60230.000
2,2.060,339.284,94.867,199,681,19.983,16.009,1.435,1.435,698.913,57339.000
3,2.060,4095.000,0.000,4095,4095,19.983,16.009,1.435,1.435,8435.549,692055.000
4,2.060,385.296,58.276,238,531,21.750,17.886,1.435,1.435,793.695,65115.000
5,2.060,352.018,97.980,217,636,21.750,17.886,1.435,1.435,725.144,59491.000
6,2.060,4095.000,0.000,4095,4095,21.750,17.886,1.435,1.435,8435.549,692055.000
7,2.060,343.278,54.058,225,560,16.450,20.756,1.435,1.435,707.140,58014.000
8,2.060,296.166,83.139,177,657,16.450,20.756,1.435,1.435,610.090,50052.000
9,2.060,4095.000,0.000,4095,4095,16.450,20.756,1.435,1.435,8435.549,692055.000
10,2.060,179.041,21.489,134,230,19.100,11.372,1.435,1.435,368.819,30258.000
11,2.060,235.485,67.234,150,451,19.100,11.372,1.435,1.435,485.091,39797.000
12,2.060,4010.124,216.163,2893,4095,19.100,11.372,1.435,1.435,8260.709,677711.000
13,2.060,221.491,34.657,157,340,27.491,19.873,1.435,1.435,456.264,37432.000
14,2.060,240.095,53.514,161,446,27.491,19.873,1.435,1.435,494.586,40576.000
15,2.060,4095.000,0.000,4095,4095,27.491,19.873,1.435,1.435,8435.549,692055.000
16,2.060,213.509,37.308,149,382,9.716,18.658,1.435,1.435,439.820,36083.000
17,2.060,311.633,98.698,168,684,9.716,18.658,1.435,1.435,641.953,52666.000
18,2.060,4095.000,0.000,4095,4095,9.716,18.658,1.435,1.435,8435.549,692055.000
19,2.060,112.059,5.588,100,128,8.391,31.576,1.435,1.435,230.838,18938.000
20,2.060,119.432,6.817,104,142,8.391,31.576,1.435,1.435,246.025,20184.000
21,2.060,172.515,14.400,141,226,8.391,31.576,1.435,1.435,355.374,29155.000
